"GEOID","NAME","total_pop","median_hh_income","white","black","ai_an","asian","hi_pi","hisp_lat","pct_white","pct_black","pct_ai_an","pct_asian","pct_hi_pi","pct_hisp_lat","pct_poc","total_hh","total_hh_owner","total_hh_renter","pct_owners","pct_renters","total_owner_more_than_4","total_owner_less_than_4","total_renter_more_than_4","total_renter_less_than_4","total_hh_more_than_4","total_hh_less_than_4","pct_owner_more_than_4","pct_renter_more_than_4","pct_total_hh_more_than_4","poc_bin","income_bin"
"17031050300","Census Tract 503, Cook County, Illinois",2483,79892,1733,0,0,291,0,418,69.8,0,0,11.7,0,16.8,30.2,1065,548,517,51.46,48.54,39,509,7,510,46,1019,7.1,1.4,4.3,"25% - 50% P.O.C.","$70000 - $98000"
"17031050500","Census Tract 505, Cook County, Illinois",5914,162616,5135,18,0,195,0,347,86.8,0.3,0,3.3,0,5.9,13.2,2046,1311,735,64.08,35.92,343,968,0,735,343,1703,26.2,0,16.8,"Less than 25% P.O.C.","$98000 or more"
"17031050600","Census Tract 506, Cook County, Illinois",2160,116595,1937,8,0,52,0,117,89.7,0.4,0,2.4,0,5.4,10.3,1071,641,430,59.85,40.15,7,634,0,430,7,1064,1.1,0,0.7,"Less than 25% P.O.C.","$98000 or more"
"17031050700","Census Tract 507, Cook County, Illinois",1742,134583,1596,9,5,37,0,65,91.6,0.5,0.3,2.1,0,3.7,8.4,658,512,146,77.81,22.19,31,481,6,140,37,621,6.1,4.1,5.6,"Less than 25% P.O.C.","$98000 or more"
"17031050800","Census Tract 508, Cook County, Illinois",1402,116488,1073,41,0,38,0,207,76.5,2.9,0,2.7,0,14.8,23.5,589,235,354,39.9,60.1,16,219,14,340,30,559,6.8,4,5.1,"Less than 25% P.O.C.","$98000 or more"
"17031050900","Census Tract 509, Cook County, Illinois",1414,103750,949,12,0,85,0,324,67.1,0.8,0,6,0,22.9,32.9,530,233,297,43.96,56.04,25,208,28,269,53,477,10.7,9.4,10,"25% - 50% P.O.C.","$98000 or more"
"17031051000","Census Tract 510, Cook County, Illinois",1829,126250,1136,44,0,108,0,500,62.1,2.4,0,5.9,0,27.3,37.9,724,429,295,59.25,40.75,13,416,0,295,13,711,3,0,1.8,"25% - 50% P.O.C.","$98000 or more"
"17031051100","Census Tract 511, Cook County, Illinois",1732,145000,1225,23,0,96,0,262,70.7,1.3,0,5.5,0,15.1,29.3,634,359,275,56.62,43.38,15,344,4,271,19,615,4.2,1.5,3,"25% - 50% P.O.C.","$98000 or more"
"17031051200","Census Tract 512, Cook County, Illinois",1546,141944,1216,98,0,54,0,107,78.7,6.3,0,3.5,0,6.9,21.3,580,264,316,45.52,54.48,36,228,0,316,36,544,13.6,0,6.2,"Less than 25% P.O.C.","$98000 or more"
"17031051300","Census Tract 513, Cook County, Illinois",2893,188697,2430,72,0,91,0,226,84,2.5,0,3.1,0,7.8,16,1115,824,291,73.9,26.1,34,790,13,278,47,1068,4.1,4.5,4.2,"Less than 25% P.O.C.","$98000 or more"
"17031051400","Census Tract 514, Cook County, Illinois",2073,123214,1427,137,0,125,0,288,68.8,6.6,0,6,0,13.9,31.2,876,534,342,60.96,39.04,47,487,12,330,59,817,8.8,3.5,6.7,"25% - 50% P.O.C.","$98000 or more"
"17031060100","Census Tract 601, Cook County, Illinois",2939,94800,2198,152,0,196,0,252,74.8,5.2,0,6.7,0,8.6,25.2,1304,672,632,51.53,48.47,44,628,17,615,61,1243,6.5,2.7,4.7,"25% - 50% P.O.C.","$70000 - $98000"
"17031060200","Census Tract 602, Cook County, Illinois",2248,83598,1572,42,0,170,10,384,69.9,1.9,0,7.6,0.4,17.1,30.1,1113,336,777,30.19,69.81,49,287,0,777,49,1064,14.6,0,4.4,"25% - 50% P.O.C.","$70000 - $98000"
"17031060300","Census Tract 603, Cook County, Illinois",2936,112574,2236,49,0,242,0,332,76.2,1.7,0,8.2,0,11.3,23.8,1307,626,681,47.9,52.1,15,611,6,675,21,1286,2.4,0.9,1.6,"Less than 25% P.O.C.","$98000 or more"
"17031060400","Census Tract 604, Cook County, Illinois",3877,132143,3156,25,0,136,0,446,81.4,0.6,0,3.5,0,11.5,18.6,1626,756,870,46.49,53.51,52,704,6,864,58,1568,6.9,0.7,3.6,"Less than 25% P.O.C.","$98000 or more"
"17031060500","Census Tract 605, Cook County, Illinois",1197,38571,842,34,0,150,0,154,70.3,2.8,0,12.5,0,12.9,29.7,738,153,585,20.73,79.27,4,149,8,577,12,726,2.6,1.4,1.6,"25% - 50% P.O.C.","Less than $49000"
"17031060800","Census Tract 608, Cook County, Illinois",5037,87552,3617,174,0,509,0,459,71.8,3.5,0,10.1,0,9.1,28.2,3188,1567,1621,49.15,50.85,19,1548,0,1621,19,3169,1.2,0,0.6,"25% - 50% P.O.C.","$70000 - $98000"
"17031060900","Census Tract 609, Cook County, Illinois",7292,63610,5088,625,0,386,0,1070,69.8,8.6,0,5.3,0,14.7,30.2,4701,1815,2886,38.61,61.39,0,1815,0,2886,0,4701,0,0,0,"25% - 50% P.O.C.","$49000 - $70000"
"17031061000","Census Tract 610, Cook County, Illinois",2202,110739,1750,33,0,120,0,267,79.5,1.5,0,5.4,0,12.1,20.5,1113,320,793,28.75,71.25,13,307,0,793,13,1100,4.1,0,1.2,"Less than 25% P.O.C.","$98000 or more"
"17031061100","Census Tract 611, Cook County, Illinois",1368,117500,1199,41,0,55,0,66,87.6,3,0,4,0,4.8,12.4,622,232,390,37.3,62.7,20,212,0,390,20,602,8.6,0,3.2,"Less than 25% P.O.C.","$98000 or more"
"17031061200","Census Tract 612, Cook County, Illinois",2164,138000,1698,28,0,94,0,252,78.5,1.3,0,4.3,0,11.6,21.5,810,347,463,42.84,57.16,33,314,21,442,54,756,9.5,4.5,6.7,"Less than 25% P.O.C.","$98000 or more"
"17031061500","Census Tract 615, Cook County, Illinois",2000,123409,1677,27,0,41,0,177,83.9,1.4,0,2.1,0,8.8,16.1,842,288,554,34.2,65.8,25,263,0,554,25,817,8.7,0,3,"Less than 25% P.O.C.","$98000 or more"
"17031061800","Census Tract 618, Cook County, Illinois",1415,72308,978,45,0,102,0,190,69.1,3.2,0,7.2,0,13.4,30.9,706,147,559,20.82,79.18,5,142,18,541,23,683,3.4,3.2,3.3,"25% - 50% P.O.C.","$70000 - $98000"
"17031061901","Census Tract 619.01, Cook County, Illinois",3492,65882,2406,79,0,652,0,294,68.9,2.3,0,18.7,0,8.4,31.1,2234,681,1553,30.48,69.52,16,665,0,1553,16,2218,2.3,0,0.7,"25% - 50% P.O.C.","$49000 - $70000"
"17031061902","Census Tract 619.02, Cook County, Illinois",4759,76792,3876,134,24,473,0,163,81.4,2.8,0.5,9.9,0,3.4,18.6,2841,862,1979,30.34,69.66,104,758,17,1962,121,2720,12.1,0.9,4.3,"Less than 25% P.O.C.","$70000 - $98000"
"17031062000","Census Tract 620, Cook County, Illinois",3027,77222,2475,117,0,145,0,132,81.8,3.9,0,4.8,0,4.4,18.2,1594,482,1112,30.24,69.76,12,470,11,1101,23,1571,2.5,1,1.4,"Less than 25% P.O.C.","$70000 - $98000"
"17031062100","Census Tract 621, Cook County, Illinois",3722,91438,3005,180,0,237,0,215,80.7,4.8,0,6.4,0,5.8,19.3,1901,650,1251,34.19,65.81,10,640,21,1230,31,1870,1.5,1.7,1.6,"Less than 25% P.O.C.","$70000 - $98000"
"17031062200","Census Tract 622, Cook County, Illinois",2988,128102,2465,33,0,74,0,416,82.5,1.1,0,2.5,0,13.9,17.5,1293,656,637,50.73,49.27,25,631,0,637,25,1268,3.8,0,1.9,"Less than 25% P.O.C.","$98000 or more"
"17031062300","Census Tract 623, Cook County, Illinois",1595,140556,1302,34,0,112,0,56,81.6,2.1,0,7,0,3.5,18.4,718,398,320,55.43,44.57,11,387,0,320,11,707,2.8,0,1.5,"Less than 25% P.O.C.","$98000 or more"
"17031062400","Census Tract 624, Cook County, Illinois",1571,133897,1346,75,0,43,0,81,85.7,4.8,0,2.7,0,5.2,14.3,737,422,315,57.26,42.74,12,410,6,309,18,719,2.8,1.9,2.4,"Less than 25% P.O.C.","$98000 or more"
"17031062500","Census Tract 625, Cook County, Illinois",1556,150240,1175,49,0,145,0,187,75.5,3.1,0,9.3,0,12,24.5,713,378,335,53.02,46.98,6,372,8,327,14,699,1.6,2.4,2,"Less than 25% P.O.C.","$98000 or more"
"17031062600","Census Tract 626, Cook County, Illinois",2442,164286,1785,45,0,245,8,271,73.1,1.8,0,10,0.3,11.1,26.9,980,634,346,64.69,35.31,60,574,5,341,65,915,9.5,1.4,6.6,"25% - 50% P.O.C.","$98000 or more"
"17031062700","Census Tract 627, Cook County, Illinois",2982,172850,2587,7,18,40,0,252,86.8,0.2,0.6,1.3,0,8.5,13.2,1097,597,500,54.42,45.58,100,497,13,487,113,984,16.8,2.6,10.3,"Less than 25% P.O.C.","$98000 or more"
"17031062800","Census Tract 628, Cook County, Illinois",3460,156875,2854,63,17,272,0,208,82.5,1.8,0.5,7.9,0,6,17.5,1418,648,770,45.7,54.3,46,602,6,764,52,1366,7.1,0.8,3.7,"Less than 25% P.O.C.","$98000 or more"
"17031062900","Census Tract 629, Cook County, Illinois",3818,131900,3068,276,0,205,0,201,80.4,7.2,0,5.4,0,5.3,19.6,1842,805,1037,43.7,56.3,26,779,6,1031,32,1810,3.2,0.6,1.7,"Less than 25% P.O.C.","$98000 or more"
"17031063000","Census Tract 630, Cook County, Illinois",3456,95897,2506,172,0,353,41,229,72.5,5,0,10.2,1.2,6.6,27.5,1787,667,1120,37.33,62.67,34,633,15,1105,49,1738,5.1,1.3,2.7,"25% - 50% P.O.C.","$70000 - $98000"
"17031063100","Census Tract 631, Cook County, Illinois",2238,90978,1823,24,0,150,0,128,81.5,1.1,0,6.7,0,5.7,18.5,1296,375,921,28.94,71.06,16,359,0,921,16,1280,4.3,0,1.2,"Less than 25% P.O.C.","$70000 - $98000"
"17031063200","Census Tract 632, Cook County, Illinois",6745,72457,5660,193,0,346,0,456,83.9,2.9,0,5.1,0,6.8,16.1,4208,1473,2735,35,65,46,1427,0,2735,46,4162,3.1,0,1.1,"Less than 25% P.O.C.","$70000 - $98000"
"17031063301","Census Tract 633.01, Cook County, Illinois",2735,60361,2100,164,0,123,0,209,76.8,6,0,4.5,0,7.6,23.2,1865,316,1549,16.94,83.06,13,303,0,1549,13,1852,4.1,0,0.7,"Less than 25% P.O.C.","$49000 - $70000"
