"GEOID","NAME","total_pop","median_hh_income","white","black","ai_an","asian","hi_pi","hisp_lat","pct_white","pct_black","pct_ai_an","pct_asian","pct_hi_pi","pct_hisp_lat","pct_poc","total_hh","total_hh_owner","total_hh_renter","pct_owners","pct_renters","total_owner_more_than_4","total_owner_less_than_4","total_renter_more_than_4","total_renter_less_than_4","total_hh_more_than_4","total_hh_less_than_4","pct_owner_more_than_4","pct_renter_more_than_4","pct_total_hh_more_than_4","poc_bin","income_bin"
"48039660900","Census Tract 6609, Brazoria County, Texas",7845,63315,3250,234,0,343,0,3903,41.4,3,0,4.4,0,49.8,58.6,2215,1818,397,82.08,17.92,519,1299,88,309,607,1608,28.5,22.2,27.4,"50% - 75% P.O.C.","$59000 - $86000"
"48039661000","Census Tract 6610, Brazoria County, Texas",7896,91659,4126,439,0,171,0,3107,52.3,5.6,0,2.2,0,39.3,47.7,2445,2252,193,92.11,7.89,464,1788,0,193,464,1981,20.6,0,19,"25% - 50% P.O.C.","$86000 or more"
"48039661100","Census Tract 6611, Brazoria County, Texas",3763,56920,1739,234,0,20,0,1770,46.2,6.2,0,0.5,0,47,53.8,1263,769,494,60.89,39.11,123,646,76,418,199,1064,16,15.4,15.8,"50% - 75% P.O.C.","$44000 - $59000"
"48039661200","Census Tract 6612, Brazoria County, Texas",4283,50424,2250,135,22,42,0,1788,52.5,3.2,0.5,1,0,41.7,47.5,1576,588,988,37.31,62.69,113,475,56,932,169,1407,19.2,5.7,10.7,"25% - 50% P.O.C.","$44000 - $59000"
"48039661300","Census Tract 6613, Brazoria County, Texas",2432,43866,1006,25,0,0,0,1384,41.4,1,0,0,0,56.9,58.6,845,384,461,45.44,54.56,24,360,55,406,79,766,6.2,11.9,9.3,"50% - 75% P.O.C.","Less than $44000"
"48039661400","Census Tract 6614, Brazoria County, Texas",7030,54051,4656,108,0,146,0,2090,66.2,1.5,0,2.1,0,29.7,33.8,2461,1770,691,71.92,28.08,351,1419,113,578,464,1997,19.8,16.4,18.9,"25% - 50% P.O.C.","$44000 - $59000"
"48039661501","Census Tract 6615.01, Brazoria County, Texas",5223,62149,2792,72,16,0,0,2203,53.5,1.4,0.3,0,0,42.2,46.5,1682,1438,244,85.49,14.51,241,1197,78,166,319,1363,16.8,32,19,"25% - 50% P.O.C.","$59000 - $86000"
"48039661502","Census Tract 6615.02, Brazoria County, Texas",4647,73811,2981,155,16,31,0,1337,64.1,3.3,0.3,0.7,0,28.8,35.9,1500,1242,258,82.8,17.2,218,1024,43,215,261,1239,17.6,16.7,17.4,"25% - 50% P.O.C.","$59000 - $86000"
"48039661601","Census Tract 6616.01, Brazoria County, Texas",6143,72625,3934,109,8,24,0,2021,64,1.8,0.1,0.4,0,32.9,36,2442,1510,932,61.83,38.17,97,1413,96,836,193,2249,6.4,10.3,7.9,"25% - 50% P.O.C.","$59000 - $86000"
"48039661602","Census Tract 6616.02, Brazoria County, Texas",3031,66934,1187,39,20,41,0,1744,39.2,1.3,0.7,1.4,0,57.5,60.8,994,732,262,73.64,26.36,144,588,39,223,183,811,19.7,14.9,18.4,"50% - 75% P.O.C.","$59000 - $86000"
"48039661700","Census Tract 6617, Brazoria County, Texas",2796,79231,1718,101,0,7,0,950,61.4,3.6,0,0.3,0,34,38.6,1056,1000,56,94.7,5.3,118,882,0,56,118,938,11.8,0,11.2,"25% - 50% P.O.C.","$59000 - $86000"
"48039661800","Census Tract 6618, Brazoria County, Texas",6980,88463,3663,609,0,604,0,1810,52.5,8.7,0,8.7,0,25.9,47.5,2153,2016,137,93.64,6.36,293,1723,31,106,324,1829,14.5,22.6,15,"25% - 50% P.O.C.","$86000 or more"
"48039661900","Census Tract 6619, Brazoria County, Texas",15144,82636,4831,3596,36,237,0,6320,31.9,23.7,0.2,1.6,0,41.7,68.1,2829,2435,394,86.07,13.93,345,2090,131,263,476,2353,14.2,33.2,16.8,"50% - 75% P.O.C.","$59000 - $86000"
"48039662000","Census Tract 6620, Brazoria County, Texas",6191,75959,4283,224,0,16,0,1542,69.2,3.6,0,0.3,0,24.9,30.8,2193,1787,406,81.49,18.51,157,1630,135,271,292,1901,8.8,33.3,13.3,"25% - 50% P.O.C.","$59000 - $86000"
"48039662100","Census Tract 6621, Brazoria County, Texas",5367,80152,2817,686,57,33,0,1671,52.5,12.8,1.1,0.6,0,31.1,47.5,1940,1550,390,79.9,20.1,206,1344,6,384,212,1728,13.3,1.5,10.9,"25% - 50% P.O.C.","$59000 - $86000"
"48039662200","Census Tract 6622, Brazoria County, Texas",7339,56956,4523,648,0,334,0,1599,61.6,8.8,0,4.6,0,21.8,38.4,2437,1508,929,61.88,38.12,345,1163,0,929,345,2092,22.9,0,14.2,"25% - 50% P.O.C.","$44000 - $59000"
"48039662300","Census Tract 6623, Brazoria County, Texas",5038,54917,2904,588,0,117,0,1269,57.6,11.7,0,2.3,0,25.2,42.4,1907,1036,871,54.33,45.67,133,903,67,804,200,1707,12.8,7.7,10.5,"25% - 50% P.O.C.","$44000 - $59000"
"48039662400","Census Tract 6624, Brazoria County, Texas",5110,55526,3254,269,0,18,0,1491,63.7,5.3,0,0.4,0,29.2,36.3,1988,1374,614,69.11,30.89,126,1248,46,568,172,1816,9.2,7.5,8.7,"25% - 50% P.O.C.","$44000 - $59000"
"48039662500","Census Tract 6625, Brazoria County, Texas",2944,98333,1989,241,0,0,0,688,67.6,8.2,0,0,0,23.4,32.4,1000,792,208,79.2,20.8,73,719,0,208,73,927,9.2,0,7.3,"25% - 50% P.O.C.","$86000 or more"
"48039662600","Census Tract 6626, Brazoria County, Texas",3119,75865,2123,292,0,0,0,667,68.1,9.4,0,0,0,21.4,31.9,1165,884,281,75.88,24.12,59,825,65,216,124,1041,6.7,23.1,10.6,"25% - 50% P.O.C.","$59000 - $86000"
"48039662700","Census Tract 6627, Brazoria County, Texas",2344,61188,1790,178,0,0,0,348,76.4,7.6,0,0,0,14.8,23.6,839,796,43,94.87,5.13,62,734,11,32,73,766,7.8,25.6,8.7,"Less than 25% P.O.C.","$59000 - $86000"
"48039662800","Census Tract 6628, Brazoria County, Texas",6196,65888,3990,684,0,0,0,1522,64.4,11,0,0,0,24.6,35.6,2353,1744,609,74.12,25.88,132,1612,49,560,181,2172,7.6,8,7.7,"25% - 50% P.O.C.","$59000 - $86000"
"48039662900","Census Tract 6629, Brazoria County, Texas",4824,54474,3423,396,24,8,0,929,71,8.2,0.5,0.2,0,19.3,29,1710,1287,423,75.26,24.74,234,1053,36,387,270,1440,18.2,8.5,15.8,"25% - 50% P.O.C.","$44000 - $59000"
"48039663000","Census Tract 6630, Brazoria County, Texas",4244,65601,2516,773,9,39,0,870,59.3,18.2,0.2,0.9,0,20.5,40.7,1203,1057,146,87.86,12.14,18,1039,13,133,31,1172,1.7,8.9,2.6,"25% - 50% P.O.C.","$59000 - $86000"
"48039663100","Census Tract 6631, Brazoria County, Texas",7575,107232,4235,1117,27,144,0,1989,55.9,14.7,0.4,1.9,0,26.3,44.1,2095,1917,178,91.5,8.5,118,1799,16,162,134,1961,6.2,9,6.4,"25% - 50% P.O.C.","$86000 or more"
"48039663200","Census Tract 6632, Brazoria County, Texas",4960,75000,3272,81,25,103,0,1461,66,1.6,0.5,2.1,0,29.5,34,2032,1168,864,57.48,42.52,45,1123,28,836,73,1959,3.9,3.2,3.6,"25% - 50% P.O.C.","$59000 - $86000"
"48039663300","Census Tract 6633, Brazoria County, Texas",2340,63281,1236,198,0,143,0,678,52.8,8.5,0,6.1,0,29,47.2,769,526,243,68.4,31.6,34,492,43,200,77,692,6.5,17.7,10,"25% - 50% P.O.C.","$59000 - $86000"
"48039663400","Census Tract 6634, Brazoria County, Texas",7720,67775,4750,594,0,276,0,2100,61.5,7.7,0,3.6,0,27.2,38.5,3141,1807,1334,57.53,42.47,80,1727,63,1271,143,2998,4.4,4.7,4.6,"25% - 50% P.O.C.","$59000 - $86000"
"48039663500","Census Tract 6635, Brazoria County, Texas",5624,72074,2974,53,0,46,0,2406,52.9,0.9,0,0.8,0,42.8,47.1,2161,1084,1077,50.16,49.84,79,1005,280,797,359,1802,7.3,26,16.6,"25% - 50% P.O.C.","$59000 - $86000"
"48039663600","Census Tract 6636, Brazoria County, Texas",5249,124234,3753,26,0,152,0,1244,71.5,0.5,0,2.9,0,23.7,28.5,1840,1686,154,91.63,8.37,209,1477,34,120,243,1597,12.4,22.1,13.2,"25% - 50% P.O.C.","$86000 or more"
"48039663700","Census Tract 6637, Brazoria County, Texas",3631,90000,1576,61,21,18,0,1928,43.4,1.7,0.6,0.5,0,53.1,56.6,1306,897,409,68.68,31.32,195,702,34,375,229,1077,21.7,8.3,17.5,"50% - 75% P.O.C.","$86000 or more"
"48039663800","Census Tract 6638, Brazoria County, Texas",6383,60862,2529,569,0,0,21,3186,39.6,8.9,0,0,0.3,49.9,60.4,2444,1276,1168,52.21,47.79,194,1082,62,1106,256,2188,15.2,5.3,10.5,"50% - 75% P.O.C.","$59000 - $86000"
"48039663900","Census Tract 6639, Brazoria County, Texas",2581,46765,687,118,0,0,0,1670,26.6,4.6,0,0,0,64.7,73.4,842,454,388,53.92,46.08,105,349,32,356,137,705,23.1,8.2,16.3,"50% - 75% P.O.C.","$44000 - $59000"
"48039664000","Census Tract 6640, Brazoria County, Texas",3602,63063,734,711,0,0,0,2157,20.4,19.7,0,0,0,59.9,79.6,1355,808,547,59.63,40.37,120,688,55,492,175,1180,14.9,10.1,12.9,"75% or more P.O.C.","$59000 - $86000"
"48039664100","Census Tract 6641, Brazoria County, Texas",5878,67664,3400,20,0,98,0,2327,57.8,0.3,0,1.7,0,39.6,42.2,2134,1646,488,77.13,22.87,220,1426,27,461,247,1887,13.4,5.5,11.6,"25% - 50% P.O.C.","$59000 - $86000"
"48039664200","Census Tract 6642, Brazoria County, Texas",2149,48625,1468,130,0,14,0,457,68.3,6,0,0.7,0,21.3,31.7,971,640,331,65.91,34.09,40,600,48,283,88,883,6.2,14.5,9.1,"25% - 50% P.O.C.","$44000 - $59000"
"48039664300","Census Tract 6643, Brazoria County, Texas",5691,41488,736,596,330,7,0,3904,12.9,10.5,5.8,0.1,0,68.6,87.1,1756,721,1035,41.06,58.94,168,553,189,846,357,1399,23.3,18.3,20.3,"75% or more P.O.C.","Less than $44000"
"48039664400","Census Tract 6644, Brazoria County, Texas",6205,37701,1240,1051,0,101,0,3750,20,16.9,0,1.6,0,60.4,80,2169,1027,1142,47.35,52.65,38,989,322,820,360,1809,3.7,28.2,16.6,"75% or more P.O.C.","Less than $44000"
"48039664501","Census Tract 6645.01, Brazoria County, Texas",5507,47725,3685,555,0,0,0,1216,66.9,10.1,0,0,0,22.1,33.1,1923,1566,357,81.44,18.56,220,1346,88,269,308,1615,14,24.6,16,"25% - 50% P.O.C.","$44000 - $59000"
"48039990000","Census Tract 9900, Brazoria County, Texas",0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,"N/A","N/A"
"48057000100","Census Tract 1, Calhoun County, Texas",5451,65833,1918,105,0,591,0,2837,35.2,1.9,0,10.8,0,52,64.8,1898,1516,382,79.87,20.13,258,1258,7,375,265,1633,17,1.8,14,"50% - 75% P.O.C.","$59000 - $86000"
"48057000200","Census Tract 2, Calhoun County, Texas",4343,45804,884,204,0,104,7,3132,20.4,4.7,0,2.4,0.2,72.1,79.6,1475,860,615,58.31,41.69,117,743,20,595,137,1338,13.6,3.3,9.3,"75% or more P.O.C.","$44000 - $59000"
"48057000300","Census Tract 3, Calhoun County, Texas",1657,59063,1207,90,0,10,0,307,72.8,5.4,0,0.6,0,18.5,27.2,608,421,187,69.24,30.76,44,377,10,177,54,554,10.5,5.3,8.9,"25% - 50% P.O.C.","$59000 - $86000"
"48057000400","Census Tract 4, Calhoun County, Texas",6875,62455,2851,106,0,366,0,3466,41.5,1.5,0,5.3,0,50.4,58.5,2411,1777,634,73.7,26.3,200,1577,148,486,348,2063,11.3,23.3,14.4,"50% - 75% P.O.C.","$59000 - $86000"
"48057000500","Census Tract 5, Calhoun County, Texas",3342,58563,2303,0,0,69,0,847,68.9,0,0,2.1,0,25.3,31.1,1190,944,246,79.33,20.67,76,868,50,196,126,1064,8.1,20.3,10.6,"25% - 50% P.O.C.","$44000 - $59000"
"48057990000","Census Tract 9900, Calhoun County, Texas",0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,"N/A","N/A"
"48071710100","Census Tract 7101, Chambers County, Texas",9246,91102,7001,621,26,0,0,1266,75.7,6.7,0.3,0,0,13.7,24.3,3335,2589,746,77.63,22.37,360,2229,10,736,370,2965,13.9,1.3,11.1,"Less than 25% P.O.C.","$86000 or more"
"48071710200","Census Tract 7102, Chambers County, Texas",20191,116539,12599,1256,25,157,0,5851,62.4,6.2,0.1,0.8,0,29,37.6,6495,5866,629,90.32,9.68,778,5088,372,257,1150,5345,13.3,59.1,17.7,"25% - 50% P.O.C.","$86000 or more"
"48071710300","Census Tract 7103, Chambers County, Texas",2715,77371,1716,493,2,7,0,412,63.2,18.2,0.1,0.3,0,15.2,36.8,947,837,110,88.38,11.62,128,709,19,91,147,800,15.3,17.3,15.5,"25% - 50% P.O.C.","$59000 - $86000"
"48071710401","Census Tract 7104.01, Chambers County, Texas",5399,48902,4622,323,10,39,0,275,85.6,6,0.2,0.7,0,5.1,14.4,1880,1276,604,67.87,32.13,197,1079,115,489,312,1568,15.4,19,16.6,"Less than 25% P.O.C.","$44000 - $59000"
"48071710500","Census Tract 7105, Chambers County, Texas",3754,40987,1723,304,0,262,0,1463,45.9,8.1,0,7,0,39,54.1,1412,1101,311,77.97,22.03,93,1008,14,297,107,1305,8.4,4.5,7.6,"50% - 75% P.O.C.","Less than $44000"
"48071710600","Census Tract 7106, Chambers County, Texas",0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,"N/A","N/A"
"48071990000","Census Tract 9900, Chambers County, Texas",0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,"N/A","N/A"
"48089750100","Census Tract 7501, Colorado County, Texas",4648,39821,1240,797,4,0,0,2443,26.7,17.1,0.1,0,0,52.6,73.3,1502,1201,301,79.96,20.04,224,977,41,260,265,1237,18.7,13.6,17.6,"50% - 75% P.O.C.","Less than $44000"
"48089750200","Census Tract 7502, Colorado County, Texas",1983,48750,1083,286,0,0,0,585,54.6,14.4,0,0,0,29.5,45.4,694,586,108,84.44,15.56,44,542,9,99,53,641,7.5,8.3,7.6,"25% - 50% P.O.C.","$44000 - $59000"
"48089750300","Census Tract 7503, Colorado County, Texas",5310,62076,3364,755,16,3,0,1169,63.4,14.2,0.3,0.1,0,22,36.6,1873,1587,286,84.73,15.27,172,1415,46,240,218,1655,10.8,16.1,11.6,"25% - 50% P.O.C.","$59000 - $86000"
"48089750400","Census Tract 7504, Colorado County, Texas",5502,46250,3731,434,0,0,0,1198,67.8,7.9,0,0,0,21.8,32.2,1983,1564,419,78.87,21.13,84,1480,59,360,143,1840,5.4,14.1,7.2,"25% - 50% P.O.C.","$44000 - $59000"
"48089750500","Census Tract 7505, Colorado County, Texas",3781,58750,2453,411,0,2,0,915,64.9,10.9,0,0.1,0,24.2,35.1,1398,1204,194,86.12,13.88,121,1083,0,194,121,1277,10,0,8.7,"25% - 50% P.O.C.","$44000 - $59000"
"48157670101","Census Tract 6701.01, Fort Bend County, Texas",6633,47945,169,2036,0,11,0,4376,2.5,30.7,0,0.2,0,66,97.5,1792,1227,565,68.47,31.53,262,965,170,395,432,1360,21.4,30.1,24.1,"75% or more P.O.C.","$44000 - $59000"
"48157670102","Census Tract 6701.02, Fort Bend County, Texas",3320,58750,29,1837,0,54,0,1400,0.9,55.3,0,1.6,0,42.2,99.1,958,620,338,64.72,35.28,96,524,91,247,187,771,15.5,26.9,19.5,"75% or more P.O.C.","$44000 - $59000"
"48157670200","Census Tract 6702, Fort Bend County, Texas",7801,60394,151,4262,0,134,0,3254,1.9,54.6,0,1.7,0,41.7,98.1,2315,1637,678,70.71,29.29,256,1381,213,465,469,1846,15.6,31.4,20.3,"75% or more P.O.C.","$59000 - $86000"
"48157670300","Census Tract 6703, Fort Bend County, Texas",3319,54417,89,2123,18,137,0,896,2.7,64,0.5,4.1,0,27,97.3,1130,732,398,64.78,35.22,36,696,112,286,148,982,4.9,28.1,13.1,"75% or more P.O.C.","$44000 - $59000"
"48157670400","Census Tract 6704, Fort Bend County, Texas",5242,51843,103,3845,0,3,0,1010,2,73.3,0,0.1,0,19.3,98,1619,1013,606,62.57,37.43,264,749,99,507,363,1256,26.1,16.3,22.4,"75% or more P.O.C.","$44000 - $59000"
"48157670500","Census Tract 6705, Fort Bend County, Texas",4745,59221,256,3043,10,244,0,1087,5.4,64.1,0.2,5.1,0,22.9,94.6,1673,1353,320,80.87,19.13,97,1256,27,293,124,1549,7.2,8.4,7.4,"75% or more P.O.C.","$59000 - $86000"
"48157670601","Census Tract 6706.01, Fort Bend County, Texas",9711,77697,247,7565,0,10,0,1714,2.5,77.9,0,0.1,0,17.7,97.5,3113,2503,610,80.4,19.6,312,2191,186,424,498,2615,12.5,30.5,16,"75% or more P.O.C.","$59000 - $86000"
"48157670602","Census Tract 6706.02, Fort Bend County, Texas",2027,55125,50,1260,0,7,0,710,2.5,62.2,0,0.3,0,35,97.5,587,343,244,58.43,41.57,57,286,39,205,96,491,16.6,16,16.4,"75% or more P.O.C.","$44000 - $59000"
"48157670700","Census Tract 6707, Fort Bend County, Texas",7283,107532,1493,3122,31,1383,0,971,20.5,42.9,0.4,19,0,13.3,79.5,2400,2142,258,89.25,10.75,278,1864,88,170,366,2034,13,34.1,15.2,"75% or more P.O.C.","$86000 or more"
"48157670800","Census Tract 6708, Fort Bend County, Texas",17725,74869,501,8557,0,363,0,8170,2.8,48.3,0,2,0,46.1,97.2,4775,3773,1002,79.02,20.98,923,2850,355,647,1278,3497,24.5,35.4,26.8,"75% or more P.O.C.","$59000 - $86000"
"48157670901","Census Tract 6709.01, Fort Bend County, Texas",13016,109741,3045,4595,0,4109,81,958,23.4,35.3,0,31.6,0.6,7.4,76.6,3957,3754,203,94.87,5.13,568,3186,30,173,598,3359,15.1,14.8,15.1,"75% or more P.O.C.","$86000 or more"
"48157670902","Census Tract 6709.02, Fort Bend County, Texas",9045,91635,386,5623,0,117,0,2824,4.3,62.2,0,1.3,0,31.2,95.7,2549,2248,301,88.19,11.81,480,1768,35,266,515,2034,21.4,11.6,20.2,"75% or more P.O.C.","$86000 or more"
"48157671001","Census Tract 6710.01, Fort Bend County, Texas",5395,91205,2654,1277,33,352,0,904,49.2,23.7,0.6,6.5,0,16.8,50.8,2224,2107,117,94.74,5.26,151,1956,0,117,151,2073,7.2,0,6.8,"50% - 75% P.O.C.","$86000 or more"
"48157671002","Census Tract 6710.02, Fort Bend County, Texas",6290,72841,1844,2598,0,12,0,1584,29.3,41.3,0,0.2,0,25.2,70.7,2405,1746,659,72.6,27.4,153,1593,68,591,221,2184,8.8,10.3,9.2,"50% - 75% P.O.C.","$59000 - $86000"
"48157671100","Census Tract 6711, Fort Bend County, Texas",8405,67149,1216,2899,0,650,0,3627,14.5,34.5,0,7.7,0,43.2,85.5,2763,2200,563,79.62,20.38,332,1868,91,472,423,2340,15.1,16.2,15.3,"75% or more P.O.C.","$59000 - $86000"
"48157671200","Census Tract 6712, Fort Bend County, Texas",6300,68047,433,3823,0,395,0,1541,6.9,60.7,0,6.3,0,24.5,93.1,2097,1477,620,70.43,29.57,204,1273,222,398,426,1671,13.8,35.8,20.3,"75% or more P.O.C.","$59000 - $86000"
"48157671300","Census Tract 6713, Fort Bend County, Texas",4234,61555,604,1591,0,391,0,1581,14.3,37.6,0,9.2,0,37.3,85.7,1271,535,736,42.09,57.91,125,410,115,621,240,1031,23.4,15.6,18.9,"75% or more P.O.C.","$59000 - $86000"
"48157671400","Census Tract 6714, Fort Bend County, Texas",8448,58217,1017,2250,0,3337,0,1657,12,26.6,0,39.5,0,19.6,88,3224,1101,2123,34.15,65.85,189,912,131,1992,320,2904,17.2,6.2,9.9,"75% or more P.O.C.","$44000 - $59000"
"48157671501","Census Tract 6715.01, Fort Bend County, Texas",8197,111364,2116,2084,0,2969,0,846,25.8,25.4,0,36.2,0,10.3,74.2,2608,2027,581,77.72,22.28,257,1770,55,526,312,2296,12.7,9.5,12,"50% - 75% P.O.C.","$86000 or more"
"48157671502","Census Tract 6715.02, Fort Bend County, Texas",1608,115000,373,563,0,615,0,16,23.2,35,0,38.2,0,1,76.8,492,416,76,84.55,15.45,51,365,4,72,55,437,12.3,5.3,11.2,"75% or more P.O.C.","$86000 or more"
"48157671601","Census Tract 6716.01, Fort Bend County, Texas",6480,72981,3244,392,72,1866,0,699,50.1,6,1.1,28.8,0,10.8,49.9,2802,1360,1442,48.54,51.46,66,1294,29,1413,95,2707,4.9,2,3.4,"25% - 50% P.O.C.","$59000 - $86000"
"48157671602","Census Tract 6716.02, Fort Bend County, Texas",3393,104389,1498,201,0,1160,0,526,44.1,5.9,0,34.2,0,15.5,55.9,1184,1014,170,85.64,14.36,79,935,14,156,93,1091,7.8,8.2,7.9,"50% - 75% P.O.C.","$86000 or more"
"48157671700","Census Tract 6717, Fort Bend County, Texas",5668,137176,3958,161,0,904,0,516,69.8,2.8,0,15.9,0,9.1,30.2,2171,1870,301,86.14,13.86,124,1746,40,261,164,2007,6.6,13.3,7.6,"25% - 50% P.O.C.","$86000 or more"
"48157671800","Census Tract 6718, Fort Bend County, Texas",3696,62247,752,1134,0,477,0,1241,20.3,30.7,0,12.9,0,33.6,79.7,1253,605,648,48.28,51.72,136,469,11,637,147,1106,22.5,1.7,11.7,"75% or more P.O.C.","$59000 - $86000"
"48157671900","Census Tract 6719, Fort Bend County, Texas",4164,69130,2350,324,0,655,0,661,56.4,7.8,0,15.7,0,15.9,43.6,1418,1346,72,94.92,5.08,186,1160,20,52,206,1212,13.8,27.8,14.5,"25% - 50% P.O.C.","$59000 - $86000"
"48157672001","Census Tract 6720.01, Fort Bend County, Texas",8512,69177,1625,1351,18,3948,0,1467,19.1,15.9,0.2,46.4,0,17.2,80.9,2591,1705,886,65.8,34.2,318,1387,17,869,335,2256,18.7,1.9,12.9,"75% or more P.O.C.","$59000 - $86000"
