"GEOID","NAME","total_pop","median_hh_income","white","black","ai_an","asian","hi_pi","hisp_lat","pct_white","pct_black","pct_ai_an","pct_asian","pct_hi_pi","pct_hisp_lat","pct_poc","total_hh","total_hh_owner","total_hh_renter","pct_owners","pct_renters","total_owner_more_than_4","total_owner_less_than_4","total_renter_more_than_4","total_renter_less_than_4","total_hh_more_than_4","total_hh_less_than_4","pct_owner_more_than_4","pct_renter_more_than_4","pct_total_hh_more_than_4","poc_bin","income_bin"
"06037219500","Census Tract 2195, Los Angeles County, California",2084,77147,252,1029,0,287,0,483,12.1,49.4,0,13.8,0,23.2,87.9,779,573,206,73.56,26.44,56,517,18,188,74,705,9.8,8.7,9.5,"75% or more P.O.C.","$70000 - $95000"
"06037219700","Census Tract 2197, Los Angeles County, California",4507,50220,122,1190,0,112,0,3029,2.7,26.4,0,2.5,0,67.2,97.3,1377,673,704,48.87,51.13,177,496,83,621,260,1117,26.3,11.8,18.9,"75% or more P.O.C.","Less than $51000"
"06037219800","Census Tract 2198, Los Angeles County, California",2861,43214,145,460,0,78,0,2149,5.1,16.1,0,2.7,0,75.1,94.9,982,293,689,29.84,70.16,26,267,110,579,136,846,8.9,16,13.8,"75% or more P.O.C.","Less than $51000"
"06037219901","Census Tract 2199.01, Los Angeles County, California",4150,39006,187,898,0,59,0,2943,4.5,21.6,0,1.4,0,70.9,95.5,1430,367,1063,25.66,74.34,67,300,100,963,167,1263,18.3,9.4,11.7,"75% or more P.O.C.","Less than $51000"
"06037219902","Census Tract 2199.02, Los Angeles County, California",3809,49531,350,592,16,130,26,2567,9.2,15.5,0.4,3.4,0.7,67.4,90.8,1219,574,645,47.09,52.91,123,451,69,576,192,1027,21.4,10.7,15.8,"75% or more P.O.C.","Less than $51000"
"06037220000","Census Tract 2200, Los Angeles County, California",4711,42500,373,1535,0,340,23,2429,7.9,32.6,0,7.2,0.5,51.6,92.1,1982,660,1322,33.3,66.7,53,607,84,1238,137,1845,8,6.4,6.9,"75% or more P.O.C.","Less than $51000"
"06037220100","Census Tract 2201, Los Angeles County, California",2415,40091,94,1271,0,160,0,798,3.9,52.6,0,6.6,0,33,96.1,989,494,495,49.95,50.05,21,473,46,449,67,922,4.3,9.3,6.8,"75% or more P.O.C.","Less than $51000"
"06037221110","Census Tract 2211.10, Los Angeles County, California",3705,34868,78,51,0,138,0,3438,2.1,1.4,0,3.7,0,92.8,97.9,1014,117,897,11.54,88.46,8,109,97,800,105,909,6.8,10.8,10.4,"75% or more P.O.C.","Less than $51000"
"06037221120","Census Tract 2211.20, Los Angeles County, California",3197,38060,52,5,0,70,0,3070,1.6,0.2,0,2.2,0,96,98.4,837,77,760,9.2,90.8,20,57,198,562,218,619,26,26.1,26,"75% or more P.O.C.","Less than $51000"
"06037221210","Census Tract 2212.10, Los Angeles County, California",3165,50035,144,197,0,295,0,2499,4.5,6.2,0,9.3,0,79,95.5,874,232,642,26.54,73.46,77,155,156,486,233,641,33.2,24.3,26.7,"75% or more P.O.C.","Less than $51000"
"06037221220","Census Tract 2212.20, Los Angeles County, California",3376,43611,111,13,0,271,0,2981,3.3,0.4,0,8,0,88.3,96.7,1008,167,841,16.57,83.43,34,133,142,699,176,832,20.4,16.9,17.5,"75% or more P.O.C.","Less than $51000"
"06037221302","Census Tract 2213.02, Los Angeles County, California",4373,37500,146,566,0,417,102,3086,3.3,12.9,0,9.5,2.3,70.6,96.7,1318,130,1188,9.86,90.14,45,85,138,1050,183,1135,34.6,11.6,13.9,"75% or more P.O.C.","Less than $51000"
"06037221303","Census Tract 2213.03, Los Angeles County, California",2806,39244,196,111,0,345,0,2134,7,4,0,12.3,0,76.1,93,754,112,642,14.85,85.15,8,104,181,461,189,565,7.1,28.2,25.1,"75% or more P.O.C.","Less than $51000"
"06037221304","Census Tract 2213.04, Los Angeles County, California",3656,43125,110,416,0,884,0,2225,3,11.4,0,24.2,0,60.9,97,1139,37,1102,3.25,96.75,0,37,202,900,202,937,0,18.3,17.7,"75% or more P.O.C.","Less than $51000"
"06037221401","Census Tract 2214.01, Los Angeles County, California",3628,24904,296,1371,0,391,0,1464,8.2,37.8,0,10.8,0,40.4,91.8,1237,219,1018,17.7,82.3,10,209,89,929,99,1138,4.6,8.7,8,"75% or more P.O.C.","Less than $51000"
"06037221402","Census Tract 2214.02, Los Angeles County, California",2851,37976,344,680,0,435,0,1324,12.1,23.9,0,15.3,0,46.4,87.9,896,225,671,25.11,74.89,78,147,48,623,126,770,34.7,7.2,14.1,"75% or more P.O.C.","Less than $51000"
"06037221500","Census Tract 2215, Los Angeles County, California",3875,29420,124,927,0,99,58,2667,3.2,23.9,0,2.6,1.5,68.8,96.8,1137,171,966,15.04,84.96,45,126,183,783,228,909,26.3,18.9,20.1,"75% or more P.O.C.","Less than $51000"
"06037221601","Census Tract 2216.01, Los Angeles County, California",3141,45288,293,454,0,178,0,2137,9.3,14.5,0,5.7,0,68,90.7,954,179,775,18.76,81.24,64,115,98,677,162,792,35.8,12.6,17,"75% or more P.O.C.","Less than $51000"
"06037221602","Census Tract 2216.02, Los Angeles County, California",3030,36008,54,152,0,254,0,2548,1.8,5,0,8.4,0,84.1,98.2,942,117,825,12.42,87.58,35,82,128,697,163,779,29.9,15.5,17.3,"75% or more P.O.C.","Less than $51000"
"06037221710","Census Tract 2217.10, Los Angeles County, California",2833,39212,190,133,0,606,0,1894,6.7,4.7,0,21.4,0,66.9,93.3,959,185,774,19.29,80.71,30,155,70,704,100,859,16.2,9,10.4,"75% or more P.O.C.","Less than $51000"
"06037221810","Census Tract 2218.10, Los Angeles County, California",2892,25357,381,275,0,668,6,1501,13.2,9.5,0,23.1,0.2,51.9,86.8,920,83,837,9.02,90.98,32,51,126,711,158,762,38.6,15.1,17.2,"75% or more P.O.C.","Less than $51000"
"06037221820","Census Tract 2218.20, Los Angeles County, California",2363,12235,814,231,9,828,8,400,34.4,9.8,0.4,35,0.3,16.9,65.6,914,33,881,3.61,96.39,25,8,50,831,75,839,75.8,5.7,8.2,"50% - 75% P.O.C.","Less than $51000"
"06037221900","Census Tract 2219, Los Angeles County, California",4248,17237,1117,387,17,1274,0,1123,26.3,9.1,0.4,30,0,26.4,73.7,902,37,865,4.1,95.9,0,37,149,716,149,753,0,17.2,16.5,"50% - 75% P.O.C.","Less than $51000"
"06037222001","Census Tract 2220.01, Los Angeles County, California",3142,71000,367,760,0,13,0,1945,11.7,24.2,0,0.4,0,61.9,88.3,928,486,442,52.37,47.63,108,378,77,365,185,743,22.2,17.4,19.9,"75% or more P.O.C.","$70000 - $95000"
"06037222002","Census Tract 2220.02, Los Angeles County, California",5243,48641,133,1162,0,39,0,3902,2.5,22.2,0,0.7,0,74.4,97.5,1351,521,830,38.56,61.44,134,387,209,621,343,1008,25.7,25.2,25.4,"75% or more P.O.C.","Less than $51000"
"06037222100","Census Tract 2221, Los Angeles County, California",4331,53864,236,1213,0,293,0,2558,5.4,28,0,6.8,0,59.1,94.6,1208,451,757,37.33,62.67,86,365,158,599,244,964,19.1,20.9,20.2,"75% or more P.O.C.","$51000 - $70000"
"06037222200","Census Tract 2222, Los Angeles County, California",4016,40227,160,681,0,170,0,2967,4,17,0,4.2,0,73.9,96,1196,249,947,20.82,79.18,39,210,261,686,300,896,15.7,27.6,25.1,"75% or more P.O.C.","Less than $51000"
"06037222500","Census Tract 2225, Los Angeles County, California",5120,56548,169,1128,0,166,7,3541,3.3,22,0,3.2,0.1,69.2,96.7,1260,488,772,38.73,61.27,158,330,225,547,383,877,32.4,29.1,30.4,"75% or more P.O.C.","$51000 - $70000"
"06037222600","Census Tract 2226, Los Angeles County, California",5549,28581,452,997,25,1041,0,2889,8.1,18,0.5,18.8,0,52.1,91.9,1684,258,1426,15.32,84.68,68,190,252,1174,320,1364,26.4,17.7,19,"75% or more P.O.C.","Less than $51000"
"06037222700","Census Tract 2227, Los Angeles County, California",4071,9632,1714,288,0,1328,30,574,42.1,7.1,0,32.6,0.7,14.1,57.9,135,0,135,0,100,0,0,3,132,3,132,NA,2.2,2.2,"50% - 75% P.O.C.","Less than $51000"
"06037224010","Census Tract 2240.10, Los Angeles County, California",2845,28082,394,502,0,266,0,1639,13.8,17.6,0,9.3,0,57.6,86.2,1533,10,1523,0.65,99.35,0,10,36,1487,36,1497,0,2.4,2.3,"75% or more P.O.C.","Less than $51000"
"06037224020","Census Tract 2240.20, Los Angeles County, California",2733,27332,168,75,4,55,0,2415,6.1,2.7,0.1,2,0,88.4,93.9,943,49,894,5.2,94.8,26,23,142,752,168,775,53.1,15.9,17.8,"75% or more P.O.C.","Less than $51000"
"06037224200","Census Tract 2242, Los Angeles County, California",2557,31996,105,62,8,47,0,2309,4.1,2.4,0.3,1.8,0,90.3,95.9,737,60,677,8.14,91.86,8,52,155,522,163,574,13.3,22.9,22.1,"75% or more P.O.C.","Less than $51000"
"06037224310","Census Tract 2243.10, Los Angeles County, California",2422,36932,91,32,0,121,0,2172,3.8,1.3,0,5,0,89.7,96.2,660,81,579,12.27,87.73,6,75,149,430,155,505,7.4,25.7,23.5,"75% or more P.O.C.","Less than $51000"
"06037224320","Census Tract 2243.20, Los Angeles County, California",2972,28616,81,240,24,116,0,2490,2.7,8.1,0.8,3.9,0,83.8,97.3,1125,79,1046,7.02,92.98,26,53,112,934,138,987,32.9,10.7,12.3,"75% or more P.O.C.","Less than $51000"
"06037224410","Census Tract 2244.10, Los Angeles County, California",3194,26773,474,200,0,348,12,2033,14.8,6.3,0,10.9,0.4,63.7,85.2,1090,229,861,21.01,78.99,52,177,121,740,173,917,22.7,14.1,15.9,"75% or more P.O.C.","Less than $51000"
"06037224420","Census Tract 2244.20, Los Angeles County, California",2637,24878,119,170,0,142,0,2181,4.5,6.4,0,5.4,0,82.7,95.5,753,62,691,8.23,91.77,16,46,95,596,111,642,25.8,13.7,14.7,"75% or more P.O.C.","Less than $51000"
"06037224600","Census Tract 2246, Los Angeles County, California",3385,46162,75,250,0,98,0,2962,2.2,7.4,0,2.9,0,87.5,97.8,819,104,715,12.7,87.3,35,69,251,464,286,533,33.7,35.1,34.9,"75% or more P.O.C.","Less than $51000"
"06037224700","Census Tract 2247, Los Angeles County, California",6238,11576,2530,332,4,2239,24,879,40.6,5.3,0.1,35.9,0.4,14.1,59.4,949,18,931,1.9,98.1,0,18,50,881,50,899,0,5.4,5.3,"50% - 75% P.O.C.","Less than $51000"
"06037226001","Census Tract 2260.01, Los Angeles County, California",2615,34808,10,407,9,0,0,2189,0.4,15.6,0.3,0,0,83.7,99.6,604,95,509,15.73,84.27,21,74,187,322,208,396,22.1,36.7,34.4,"75% or more P.O.C.","Less than $51000"
"06037226002","Census Tract 2260.02, Los Angeles County, California",1820,37643,609,208,0,151,0,793,33.5,11.4,0,8.3,0,43.6,66.5,1108,134,974,12.09,87.91,14,120,33,941,47,1061,10.4,3.4,4.2,"50% - 75% P.O.C.","Less than $51000"
"06037226410","Census Tract 2264.10, Los Angeles County, California",3665,40147,7,34,0,16,4,3592,0.2,0.9,0,0.4,0.1,98,99.8,884,123,761,13.91,86.09,35,88,265,496,300,584,28.5,34.8,33.9,"75% or more P.O.C.","Less than $51000"
"06037226420","Census Tract 2264.20, Los Angeles County, California",5531,44209,36,396,0,237,33,4829,0.7,7.2,0,4.3,0.6,87.3,99.3,1284,305,979,23.75,76.25,122,183,346,633,468,816,40,35.3,36.4,"75% or more P.O.C.","Less than $51000"
"06037226700","Census Tract 2267, Los Angeles County, California",7661,40140,0,210,0,9,0,7433,0,2.7,0,0.1,0,97,100,1517,316,1201,20.83,79.17,133,183,495,706,628,889,42.1,41.2,41.4,"75% or more P.O.C.","Less than $51000"
"06037227010","Census Tract 2270.10, Los Angeles County, California",5705,48200,32,304,68,0,0,5301,0.6,5.3,1.2,0,0,92.9,99.4,1128,241,887,21.37,78.63,124,117,439,448,563,565,51.5,49.5,49.9,"75% or more P.O.C.","Less than $51000"
"06037227020","Census Tract 2270.20, Los Angeles County, California",3623,47361,14,93,0,15,0,3501,0.4,2.6,0,0.4,0,96.6,99.6,770,207,563,26.88,73.12,72,135,232,331,304,466,34.8,41.2,39.5,"75% or more P.O.C.","Less than $51000"
"06037228100","Census Tract 2281, Los Angeles County, California",5505,47444,0,326,0,15,0,5150,0,5.9,0,0.3,0,93.6,100,1016,302,714,29.72,70.28,143,159,328,386,471,545,47.4,45.9,46.4,"75% or more P.O.C.","Less than $51000"
"06037228210","Census Tract 2282.10, Los Angeles County, California",4233,35969,14,261,42,78,0,3838,0.3,6.2,1,1.8,0,90.7,99.7,1003,272,731,27.12,72.88,169,103,199,532,368,635,62.1,27.2,36.7,"75% or more P.O.C.","Less than $51000"
"06037228220","Census Tract 2282.20, Los Angeles County, California",4375,43482,41,298,8,0,0,3974,0.9,6.8,0.2,0,0,90.8,99.1,922,314,608,34.06,65.94,173,141,191,417,364,558,55.1,31.4,39.5,"75% or more P.O.C.","Less than $51000"
"06037228310","Census Tract 2283.10, Los Angeles County, California",4523,44375,31,213,5,0,0,4263,0.7,4.7,0.1,0,0,94.3,99.3,1044,226,818,21.65,78.35,100,126,274,544,374,670,44.2,33.5,35.8,"75% or more P.O.C.","Less than $51000"
"06037228320","Census Tract 2283.20, Los Angeles County, California",3122,43272,0,103,0,0,0,3019,0,3.3,0,0,0,96.7,100,709,200,509,28.21,71.79,66,134,232,277,298,411,33,45.6,42,"75% or more P.O.C.","Less than $51000"
"06037228410","Census Tract 2284.10, Los Angeles County, California",3600,41012,80,124,0,49,12,3335,2.2,3.4,0,1.4,0.3,92.6,97.8,723,186,537,25.73,74.27,110,76,249,288,359,364,59.1,46.4,49.7,"75% or more P.O.C.","Less than $51000"
"06037228420","Census Tract 2284.20, Los Angeles County, California",3304,38094,14,242,0,0,0,3043,0.4,7.3,0,0,0,92.1,99.6,715,152,563,21.26,78.74,69,83,187,376,256,459,45.4,33.2,35.8,"75% or more P.O.C.","Less than $51000"
"06037228500","Census Tract 2285, Los Angeles County, California",4869,33125,0,748,0,0,0,4121,0,15.4,0,0,0,84.6,100,1188,267,921,22.47,77.53,109,158,253,668,362,826,40.8,27.5,30.5,"75% or more P.O.C.","Less than $51000"
"06037228600","Census Tract 2286, Los Angeles County, California",5301,48393,26,339,15,4,0,4881,0.5,6.4,0.3,0.1,0,92.1,99.5,1159,350,809,30.2,69.8,109,241,247,562,356,803,31.1,30.5,30.7,"75% or more P.O.C.","Less than $51000"
"06037228710","Census Tract 2287.10, Los Angeles County, California",3982,31849,23,374,6,39,0,3519,0.6,9.4,0.2,1,0,88.4,99.4,995,185,810,18.59,81.41,83,102,284,526,367,628,44.9,35.1,36.9,"75% or more P.O.C.","Less than $51000"
"06037228720","Census Tract 2287.20, Los Angeles County, California",4825,38933,31,525,0,0,0,4257,0.6,10.9,0,0,0,88.2,99.4,1044,318,726,30.46,69.54,145,173,270,456,415,629,45.6,37.2,39.8,"75% or more P.O.C.","Less than $51000"
"06037228800","Census Tract 2288, Los Angeles County, California",5353,41250,0,445,0,0,7,4892,0,8.3,0,0,0.1,91.4,100,1189,457,732,38.44,61.56,195,262,231,501,426,763,42.7,31.6,35.8,"75% or more P.O.C.","Less than $51000"
"06037228900","Census Tract 2289, Los Angeles County, California",2918,23750,5,366,0,0,0,2547,0.2,12.5,0,0,0,87.3,99.8,714,101,613,14.15,85.85,52,49,154,459,206,508,51.5,25.1,28.9,"75% or more P.O.C.","Less than $51000"
"06037229100","Census Tract 2291, Los Angeles County, California",5146,46678,15,425,0,0,0,4691,0.3,8.3,0,0,0,91.2,99.7,1021,356,665,34.87,65.13,161,195,347,318,508,513,45.2,52.2,49.8,"75% or more P.O.C.","Less than $51000"
"06037229200","Census Tract 2292, Los Angeles County, California",5072,41250,11,687,0,57,0,4317,0.2,13.5,0,1.1,0,85.1,99.8,1184,316,868,26.69,73.31,170,146,225,643,395,789,53.8,25.9,33.4,"75% or more P.O.C.","Less than $51000"
"06037229300","Census Tract 2293, Los Angeles County, California",5715,37468,43,553,25,0,7,5007,0.8,9.7,0.4,0,0.1,87.6,99.2,1370,406,964,29.64,70.36,113,293,289,675,402,968,27.8,30,29.3,"75% or more P.O.C.","Less than $51000"
"06037229410","Census Tract 2294.10, Los Angeles County, California",3697,34403,29,193,0,34,0,3414,0.8,5.2,0,0.9,0,92.3,99.2,813,196,617,24.11,75.89,103,93,211,406,314,499,52.6,34.2,38.6,"75% or more P.O.C.","Less than $51000"
"06037229420","Census Tract 2294.20, Los Angeles County, California",4759,42250,18,383,0,14,0,4332,0.4,8,0,0.3,0,91,99.6,1118,396,722,35.42,64.58,148,248,250,472,398,720,37.4,34.6,35.6,"75% or more P.O.C.","Less than $51000"
"06037231100","Census Tract 2311, Los Angeles County, California",3474,31494,249,568,0,67,0,2518,7.2,16.4,0,1.9,0,72.5,92.8,692,64,628,9.25,90.75,15,49,179,449,194,498,23.4,28.5,28,"75% or more P.O.C.","Less than $51000"
"06037231210","Census Tract 2312.10, Los Angeles County, California",4040,32258,71,463,27,32,0,3388,1.8,11.5,0.7,0.8,0,83.9,98.2,1156,157,999,13.58,86.42,100,57,208,791,308,848,63.7,20.8,26.6,"75% or more P.O.C.","Less than $51000"
"06037231220","Census Tract 2312.20, Los Angeles County, California",4653,29741,80,1058,0,277,0,3189,1.7,22.7,0,6,0,68.5,98.3,1284,155,1129,12.07,87.93,94,61,241,888,335,949,60.6,21.3,26.1,"75% or more P.O.C.","Less than $51000"
"06037231300","Census Tract 2313, Los Angeles County, California",5754,49803,241,1062,0,241,0,4079,4.2,18.5,0,4.2,0,70.9,95.8,1714,597,1117,34.83,65.17,144,453,87,1030,231,1483,24.1,7.8,13.5,"75% or more P.O.C.","Less than $51000"
"06037231400","Census Tract 2314, Los Angeles County, California",4745,41774,171,1348,0,75,0,3103,3.6,28.4,0,1.6,0,65.4,96.4,1554,621,933,39.96,60.04,123,498,110,823,233,1321,19.8,11.8,15,"75% or more P.O.C.","Less than $51000"
"06037231500","Census Tract 2315, Los Angeles County, California",5396,48912,38,1728,0,240,0,3311,0.7,32,0,4.4,0,61.4,99.3,1443,805,638,55.79,44.21,168,637,181,457,349,1094,20.9,28.4,24.2,"75% or more P.O.C.","Less than $51000"
"06037231600","Census Tract 2316, Los Angeles County, California",7420,45123,418,2032,0,83,0,4650,5.6,27.4,0,1.1,0,62.7,94.4,2072,637,1435,30.74,69.26,135,502,313,1122,448,1624,21.2,21.8,21.6,"75% or more P.O.C.","Less than $51000"
"06037231710","Census Tract 2317.10, Los Angeles County, California",4165,26444,26,642,7,0,0,3422,0.6,15.4,0.2,0,0,82.2,99.4,1323,124,1199,9.37,90.63,38,86,265,934,303,1020,30.6,22.1,22.9,"75% or more P.O.C.","Less than $51000"
"06037231720","Census Tract 2317.20, Los Angeles County, California",4934,36528,105,807,0,94,0,3855,2.1,16.4,0,1.9,0,78.1,97.9,1524,262,1262,17.19,82.81,85,177,159,1103,244,1280,32.4,12.6,16,"75% or more P.O.C.","Less than $51000"
"06037231800","Census Tract 2318, Los Angeles County, California",5436,36765,0,238,0,0,0,5049,0,4.4,0,0,0,92.9,100,1410,185,1225,13.12,86.88,65,120,336,889,401,1009,35.1,27.4,28.4,"75% or more P.O.C.","Less than $51000"
"06037231900","Census Tract 2319, Los Angeles County, California",6162,33958,24,645,31,16,0,5308,0.4,10.5,0.5,0.3,0,86.1,99.6,1541,482,1059,31.28,68.72,197,285,268,791,465,1076,40.9,25.3,30.2,"75% or more P.O.C.","Less than $51000"
"06037232110","Census Tract 2321.10, Los Angeles County, California",3038,33203,7,463,12,20,0,2527,0.2,15.2,0.4,0.7,0,83.2,99.8,886,184,702,20.77,79.23,51,133,144,558,195,691,27.7,20.5,22,"75% or more P.O.C.","Less than $51000"
"06037232120","Census Tract 2321.20, Los Angeles County, California",5567,37555,36,1048,23,97,0,4362,0.6,18.8,0.4,1.7,0,78.4,99.4,1357,254,1103,18.72,81.28,133,121,289,814,422,935,52.4,26.2,31.1,"75% or more P.O.C.","Less than $51000"
"06037232200","Census Tract 2322, Los Angeles County, California",3487,43911,40,1212,0,17,0,2202,1.1,34.8,0,0.5,0,63.1,98.9,909,339,570,37.29,62.71,135,204,120,450,255,654,39.8,21.1,28.1,"75% or more P.O.C.","Less than $51000"
"06037232300","Census Tract 2323, Los Angeles County, California",6006,58576,63,1408,0,1,0,4464,1,23.4,0,0,0,74.3,99,1143,611,532,53.46,46.54,291,320,174,358,465,678,47.6,32.7,40.7,"75% or more P.O.C.","$51000 - $70000"
"06037232400","Census Tract 2324, Los Angeles County, California",7361,46883,209,2868,0,116,0,3975,2.8,39,0,1.6,0,54,97.2,1943,965,978,49.67,50.33,280,685,192,786,472,1471,29,19.6,24.3,"75% or more P.O.C.","Less than $51000"
"06037232500","Census Tract 2325, Los Angeles County, California",4940,55841,6,1563,0,50,0,3272,0.1,31.6,0,1,0,66.2,99.9,1471,717,754,48.74,51.26,214,503,135,619,349,1122,29.8,17.9,23.7,"75% or more P.O.C.","$51000 - $70000"
"06037232600","Census Tract 2326, Los Angeles County, California",6833,42734,56,1366,43,68,0,5300,0.8,20,0.6,1,0,77.6,99.2,1909,865,1044,45.31,54.69,253,612,159,885,412,1497,29.2,15.2,21.6,"75% or more P.O.C.","Less than $51000"
"06037232700","Census Tract 2327, Los Angeles County, California",6568,38341,74,1071,0,64,0,5247,1.1,16.3,0,1,0,79.9,98.9,1642,574,1068,34.96,65.04,117,457,305,763,422,1220,20.4,28.6,25.7,"75% or more P.O.C.","Less than $51000"
"06037232800","Census Tract 2328, Los Angeles County, California",4489,33438,27,525,3,0,0,3887,0.6,11.7,0.1,0,0,86.6,99.4,995,315,680,31.66,68.34,151,164,198,482,349,646,47.9,29.1,35.1,"75% or more P.O.C.","Less than $51000"
"06037234000","Census Tract 2340, Los Angeles County, California",5417,54722,305,2979,0,26,0,2027,5.6,55,0,0.5,0,37.4,94.4,2032,1265,767,62.25,37.75,84,1181,118,649,202,1830,6.6,15.4,9.9,"75% or more P.O.C.","$51000 - $70000"
"06037234200","Census Tract 2342, Los Angeles County, California",2424,76761,291,1694,0,184,10,163,12,69.9,0,7.6,0.4,6.7,88,1167,842,325,72.15,27.85,57,785,0,325,57,1110,6.8,0,4.9,"75% or more P.O.C.","$70000 - $95000"
"06037234300","Census Tract 2343, Los Angeles County, California",3805,45815,207,2970,0,96,0,374,5.4,78.1,0,2.5,0,9.8,94.6,2276,420,1856,18.45,81.55,22,398,29,1827,51,2225,5.2,1.6,2.2,"75% or more P.O.C.","Less than $51000"
"06037234501","Census Tract 2345.01, Los Angeles County, California",2845,54622,139,1562,0,27,0,1023,4.9,54.9,0,0.9,0,36,95.1,929,681,248,73.3,26.7,128,553,0,248,128,801,18.8,0,13.8,"75% or more P.O.C.","$51000 - $70000"
"06037234502","Census Tract 2345.02, Los Angeles County, California",3017,33500,77,1824,0,35,0,1046,2.6,60.5,0,1.2,0,34.7,97.4,1196,342,854,28.6,71.4,5,337,87,767,92,1104,1.5,10.2,7.7,"75% or more P.O.C.","Less than $51000"
"06037234600","Census Tract 2346, Los Angeles County, California",4908,55887,268,2484,0,88,0,1728,5.5,50.6,0,1.8,0,35.2,94.5,1706,1184,522,69.4,30.6,258,926,67,455,325,1381,21.8,12.8,19.1,"75% or more P.O.C.","$51000 - $70000"
"06037234700","Census Tract 2347, Los Angeles County, California",3690,40375,56,2003,0,1,0,1608,1.5,54.3,0,0,0,43.6,98.5,1447,691,756,47.75,52.25,119,572,82,674,201,1246,17.2,10.8,13.9,"75% or more P.O.C.","Less than $51000"
"06037234800","Census Tract 2348, Los Angeles County, California",3317,58736,93,1727,0,0,46,1377,2.8,52.1,0,0,1.4,41.5,97.2,1207,721,486,59.73,40.27,89,632,27,459,116,1091,12.3,5.6,9.6,"75% or more P.O.C.","$51000 - $70000"
"06037234901","Census Tract 2349.01, Los Angeles County, California",3321,22693,23,1734,0,0,0,1557,0.7,52.2,0,0,0,46.9,99.3,1125,32,1093,2.84,97.16,7,25,212,881,219,906,21.9,19.4,19.5,"75% or more P.O.C.","Less than $51000"
"06037234902","Census Tract 2349.02, Los Angeles County, California",4088,23981,198,1689,19,143,20,1932,4.8,41.3,0.5,3.5,0.5,47.3,95.2,1570,350,1220,22.29,77.71,32,318,80,1140,112,1458,9.1,6.6,7.1,"75% or more P.O.C.","Less than $51000"
"06037235100","Census Tract 2351, Los Angeles County, California",4401,87246,511,2883,0,176,0,717,11.6,65.5,0,4,0,16.3,88.4,1674,1299,375,77.6,22.4,118,1181,41,334,159,1515,9.1,10.9,9.5,"75% or more P.O.C.","$70000 - $95000"
"06037235201","Census Tract 2352.01, Los Angeles County, California",2682,45341,84,1592,0,6,5,905,3.1,59.4,0,0.2,0.2,33.7,96.9,979,671,308,68.54,31.46,67,604,35,273,102,877,10,11.4,10.4,"75% or more P.O.C.","Less than $51000"
"06037235202","Census Tract 2352.02, Los Angeles County, California",4331,31732,46,2832,0,6,0,1286,1.1,65.4,0,0.1,0,29.7,98.9,1941,648,1293,33.38,66.62,32,616,29,1264,61,1880,4.9,2.2,3.1,"75% or more P.O.C.","Less than $51000"
"06037236000","Census Tract 2360, Los Angeles County, California",4181,90790,1120,1965,37,156,0,642,26.8,47,0.9,3.7,0,15.4,73.2,2189,1724,465,78.76,21.24,15,1709,30,435,45,2144,0.9,6.5,2.1,"50% - 75% P.O.C.","$70000 - $95000"
"06037236100","Census Tract 2361, Los Angeles County, California",6170,30380,97,3725,0,498,0,1681,1.6,60.4,0,8.1,0,27.2,98.4,2986,485,2501,16.24,83.76,13,472,148,2353,161,2825,2.7,5.9,5.4,"75% or more P.O.C.","Less than $51000"
"06037236202","Census Tract 2362.02, Los Angeles County, California",5764,29766,293,2363,0,196,0,2734,5.1,41,0,3.4,0,47.4,94.9,2510,35,2475,1.39,98.61,0,35,185,2290,185,2325,0,7.5,7.4,"75% or more P.O.C.","Less than $51000"
"06037236203","Census Tract 2362.03, Los Angeles County, California",3118,30144,116,1710,34,224,0,889,3.7,54.8,1.1,7.2,0,28.5,96.3,1472,17,1455,1.15,98.85,0,17,55,1400,55,1417,0,3.8,3.7,"75% or more P.O.C.","Less than $51000"
"06037236204","Census Tract 2362.04, Los Angeles County, California",3109,23677,143,1567,10,22,11,1303,4.6,50.4,0.3,0.7,0.4,41.9,95.4,1373,0,1373,0,100,0,0,150,1223,150,1223,NA,10.9,10.9,"75% or more P.O.C.","Less than $51000"
"06037236400","Census Tract 2364, Los Angeles County, California",4282,66359,405,3518,13,75,0,120,9.5,82.2,0.3,1.8,0,2.8,90.5,2105,1090,1015,51.78,48.22,45,1045,11,1004,56,2049,4.1,1.1,2.7,"75% or more P.O.C.","$51000 - $70000"
"06037237101","Census Tract 2371.01, Los Angeles County, California",4409,33569,28,1169,0,92,0,3091,0.6,26.5,0,2.1,0,70.1,99.4,1169,302,867,25.83,74.17,76,226,231,636,307,862,25.2,26.6,26.3,"75% or more P.O.C.","Less than $51000"
"06037237102","Census Tract 2371.02, Los Angeles County, California",3407,37849,38,569,0,23,0,2753,1.1,16.7,0,0.7,0,80.8,98.9,931,270,661,29,71,62,208,148,513,210,721,23,22.4,22.6,"75% or more P.O.C.","Less than $51000"
"06037237201","Census Tract 2372.01, Los Angeles County, California",3814,44911,43,1018,0,74,0,2662,1.1,26.7,0,1.9,0,69.8,98.9,1011,433,578,42.83,57.17,126,307,165,413,291,720,29.1,28.5,28.8,"75% or more P.O.C.","Less than $51000"
"06037237202","Census Tract 2372.02, Los Angeles County, California",4556,38438,190,1339,0,71,21,2918,4.2,29.4,0,1.6,0.5,64,95.8,1394,676,718,48.49,51.51,227,449,112,606,339,1055,33.6,15.6,24.3,"75% or more P.O.C.","Less than $51000"
