"GEOID","NAME","total_pop","median_hh_income","white","black","ai_an","asian","hi_pi","hisp_lat","pct_white","pct_black","pct_ai_an","pct_asian","pct_hi_pi","pct_hisp_lat","pct_poc","total_hh","total_hh_owner","total_hh_renter","pct_owners","pct_renters","total_owner_more_than_4","total_owner_less_than_4","total_renter_more_than_4","total_renter_less_than_4","total_hh_more_than_4","total_hh_less_than_4","pct_owner_more_than_4","pct_renter_more_than_4","pct_total_hh_more_than_4","poc_bin","income_bin"
"36005002800","Census Tract 28, Bronx County, New York",5151,51138,51,3520,0,0,0,1546,1,68.3,0,0,0,30,99,2305,330,1975,14.32,85.68,0,330,49,1926,49,2256,0,2.5,2.1,"75% or more P.O.C.","Less than $55000"
"36005003100","Census Tract 31, Bronx County, New York",1689,43255,24,394,0,74,0,1190,1.4,23.3,0,4.4,0,70.5,98.6,658,146,512,22.19,77.81,44,102,18,494,62,596,30.1,3.5,9.4,"75% or more P.O.C.","Less than $55000"
"36005003300","Census Tract 33, Bronx County, New York",3277,22127,92,995,68,0,0,1990,2.8,30.4,2.1,0,0,60.7,97.2,1183,115,1068,9.72,90.28,48,67,92,976,140,1043,41.7,8.6,11.8,"75% or more P.O.C.","Less than $55000"
"36005003500","Census Tract 35, Bronx County, New York",3907,31310,17,1243,0,0,0,2647,0.4,31.8,0,0,0,67.8,99.6,1322,76,1246,5.75,94.25,0,76,142,1104,142,1180,0,11.4,10.7,"75% or more P.O.C.","Less than $55000"
"36005003700","Census Tract 37, Bronx County, New York",250,NA,21,77,0,0,0,152,8.4,30.8,0,0,0,60.8,91.6,145,0,145,0,100,0,0,0,145,0,145,NA,0,0,"75% or more P.O.C.","N/A"
"36005003800","Census Tract 38, Bronx County, New York",1350,33681,0,322,0,0,0,1028,0,23.9,0,0,0,76.1,100,415,144,271,34.7,65.3,18,126,59,212,77,338,12.5,21.8,18.6,"75% or more P.O.C.","Less than $55000"
"36005003900","Census Tract 39, Bronx County, New York",6260,25772,520,973,0,0,0,4767,8.3,15.5,0,0,0,76.2,91.7,2104,117,1987,5.56,94.44,0,117,336,1651,336,1768,0,16.9,16,"75% or more P.O.C.","Less than $55000"
"36005004001","Census Tract 40.01, Bronx County, New York",1475,54868,128,127,19,161,0,991,8.7,8.6,1.3,10.9,0,67.2,91.3,498,241,257,48.39,51.61,41,200,52,205,93,405,17,20.2,18.7,"75% or more P.O.C.","Less than $55000"
"36005004100","Census Tract 41, Bronx County, New York",5942,19643,102,1625,0,12,0,4192,1.7,27.3,0,0.2,0,70.5,98.3,2188,274,1914,12.52,87.48,43,231,185,1729,228,1960,15.7,9.7,10.4,"75% or more P.O.C.","Less than $55000"
"36005004200","Census Tract 42, Bronx County, New York",7697,43293,409,2663,0,32,0,4566,5.3,34.6,0,0.4,0,59.3,94.7,2726,358,2368,13.13,86.87,0,358,392,1976,392,2334,0,16.6,14.4,"75% or more P.O.C.","Less than $55000"
"36005004300","Census Tract 43, Bronx County, New York",5552,21689,64,1472,0,52,0,3956,1.2,26.5,0,0.9,0,71.3,98.8,2061,152,1909,7.38,92.62,59,93,249,1660,308,1753,38.8,13,14.9,"75% or more P.O.C.","Less than $55000"
"36005004400","Census Tract 44, Bronx County, New York",4401,17297,294,1530,0,113,0,2415,6.7,34.8,0,2.6,0,54.9,93.3,1648,69,1579,4.19,95.81,0,69,128,1451,128,1520,0,8.1,7.8,"75% or more P.O.C.","Less than $55000"
"36005004600","Census Tract 46, Bronx County, New York",1961,21360,95,677,0,0,0,1189,4.8,34.5,0,0,0,60.6,95.2,721,161,560,22.33,77.67,0,161,59,501,59,662,0,10.5,8.2,"75% or more P.O.C.","Less than $55000"
"36005004800","Census Tract 48, Bronx County, New York",4563,33403,28,799,60,122,0,3484,0.6,17.5,1.3,2.7,0,76.4,99.4,1406,119,1287,8.46,91.54,46,73,152,1135,198,1208,38.7,11.8,14.1,"75% or more P.O.C.","Less than $55000"
"36005005001","Census Tract 50.01, Bronx County, New York",4604,27009,42,1124,55,48,0,3308,0.9,24.4,1.2,1,0,71.9,99.1,1516,200,1316,13.19,86.81,49,151,175,1141,224,1292,24.5,13.3,14.8,"75% or more P.O.C.","Less than $55000"
"36005005002","Census Tract 50.02, Bronx County, New York",5592,31795,60,1019,5,54,0,4418,1.1,18.2,0.1,1,0,79,98.9,1933,99,1834,5.12,94.88,9,90,261,1573,270,1663,9.1,14.2,14,"75% or more P.O.C.","Less than $55000"
"36005005100","Census Tract 51, Bronx County, New York",5737,19115,0,1744,0,34,0,3959,0,30.4,0,0.6,0,69,100,2161,0,2161,0,100,0,0,96,2065,96,2065,NA,4.4,4.4,"75% or more P.O.C.","Less than $55000"
"36005005200","Census Tract 52, Bronx County, New York",1956,21140,0,505,0,8,0,1430,0,25.8,0,0.4,0,73.1,100,813,24,789,2.95,97.05,0,24,51,738,51,762,0,6.5,6.3,"75% or more P.O.C.","Less than $55000"
"36005005300","Census Tract 53, Bronx County, New York",4888,16583,56,2399,0,7,0,2365,1.1,49.1,0,0.1,0,48.4,98.9,1686,0,1686,0,100,0,0,225,1461,225,1461,NA,13.3,13.3,"75% or more P.O.C.","Less than $55000"
"36005005400","Census Tract 54, Bronx County, New York",5324,35189,78,1301,0,129,0,3581,1.5,24.4,0,2.4,0,67.3,98.5,1672,262,1410,15.67,84.33,51,211,193,1217,244,1428,19.5,13.7,14.6,"75% or more P.O.C.","Less than $55000"
"36005005600","Census Tract 56, Bronx County, New York",2279,27153,55,552,26,47,0,1542,2.4,24.2,1.1,2.1,0,67.7,97.6,868,166,702,19.12,80.88,39,127,67,635,106,762,23.5,9.5,12.2,"75% or more P.O.C.","Less than $55000"
"36005005902","Census Tract 59.02, Bronx County, New York",2751,30844,133,622,0,42,0,1826,4.8,22.6,0,1.5,0,66.4,95.2,1051,194,857,18.46,81.54,11,183,120,737,131,920,5.7,14,12.5,"75% or more P.O.C.","Less than $55000"
"36005006000","Census Tract 60, Bronx County, New York",1386,34898,9,264,0,36,0,1027,0.6,19,0,2.6,0,74.1,99.4,376,37,339,9.84,90.16,18,19,80,259,98,278,48.6,23.6,26.1,"75% or more P.O.C.","Less than $55000"
"36005006100","Census Tract 61, Bronx County, New York",3720,45361,113,2529,0,16,0,1021,3,68,0,0.4,0,27.4,97,2063,768,1295,37.23,62.77,9,759,0,1295,9,2054,1.2,0,0.4,"75% or more P.O.C.","Less than $55000"
"36005006200","Census Tract 62, Bronx County, New York",7233,25206,117,2488,54,148,0,4425,1.6,34.4,0.7,2,0,61.2,98.4,2418,77,2341,3.18,96.82,10,67,371,1970,381,2037,13,15.8,15.8,"75% or more P.O.C.","Less than $55000"
"36005006300","Census Tract 63, Bronx County, New York",4582,37306,462,1163,0,62,0,2843,10.1,25.4,0,1.4,0,62,89.9,1918,161,1757,8.39,91.61,23,138,146,1611,169,1749,14.3,8.3,8.8,"75% or more P.O.C.","Less than $55000"
"36005006400","Census Tract 64, Bronx County, New York",3932,38415,194,1418,0,192,0,1967,4.9,36.1,0,4.9,0,50,95.1,1271,267,1004,21.01,78.99,74,193,80,924,154,1117,27.7,8,12.1,"75% or more P.O.C.","Less than $55000"
"36005006500","Census Tract 65, Bronx County, New York",5377,25467,298,1286,0,113,0,3662,5.5,23.9,0,2.1,0,68.1,94.5,1962,42,1920,2.14,97.86,0,42,253,1667,253,1709,0,13.2,12.9,"75% or more P.O.C.","Less than $55000"
"36005006700","Census Tract 67, Bronx County, New York",6705,19813,18,1604,0,0,0,5018,0.3,23.9,0,0,0,74.8,99.7,2330,117,2213,5.02,94.98,0,117,306,1907,306,2024,0,13.8,13.1,"75% or more P.O.C.","Less than $55000"
"36005006800","Census Tract 68, Bronx County, New York",3230,54395,0,844,54,416,0,1899,0,26.1,1.7,12.9,0,58.8,100,1011,214,797,21.17,78.83,15,199,200,597,215,796,7,25.1,21.3,"75% or more P.O.C.","Less than $55000"
"36005006900","Census Tract 69, Bronx County, New York",7801,37590,313,2853,6,30,0,4462,4,36.6,0.1,0.4,0,57.2,96,2800,200,2600,7.14,92.86,98,102,286,2314,384,2416,49,11,13.7,"75% or more P.O.C.","Less than $55000"
"36005007000","Census Tract 70, Bronx County, New York",4378,50500,151,973,0,602,0,2423,3.4,22.2,0,13.8,0,55.3,96.6,1306,307,999,23.51,76.49,75,232,198,801,273,1033,24.4,19.8,20.9,"75% or more P.O.C.","Less than $55000"
"36005007100","Census Tract 71, Bronx County, New York",2795,42292,52,888,0,69,0,1750,1.9,31.8,0,2.5,0,62.6,98.1,1005,366,639,36.42,63.58,29,337,70,569,99,906,7.9,11,9.9,"75% or more P.O.C.","Less than $55000"
"36005007200","Census Tract 72, Bronx County, New York",6255,43197,373,708,0,2118,0,2681,6,11.3,0,33.9,0,42.9,94,1632,371,1261,22.73,77.27,140,231,271,990,411,1221,37.7,21.5,25.2,"75% or more P.O.C.","Less than $55000"
"36005007300","Census Tract 73, Bronx County, New York",4297,22344,72,1092,0,0,0,3050,1.7,25.4,0,0,0,71,98.3,1351,12,1339,0.89,99.11,12,0,268,1071,280,1071,100,20,20.7,"75% or more P.O.C.","Less than $55000"
"36005007400","Census Tract 74, Bronx County, New York",3634,39537,79,1039,0,0,0,2423,2.2,28.6,0,0,0,66.7,97.8,1348,571,777,42.36,57.64,35,536,120,657,155,1193,6.1,15.4,11.5,"75% or more P.O.C.","Less than $55000"
"36005007500","Census Tract 75, Bronx County, New York",6692,30706,61,2359,91,50,0,4117,0.9,35.3,1.4,0.7,0,61.5,99.1,2356,353,2003,14.98,85.02,29,324,287,1716,316,2040,8.2,14.3,13.4,"75% or more P.O.C.","Less than $55000"
"36005007600","Census Tract 76, Bronx County, New York",5311,46176,208,1104,0,500,0,3435,3.9,20.8,0,9.4,0,64.7,96.1,1642,345,1297,21.01,78.99,69,276,196,1101,265,1377,20,15.1,16.1,"75% or more P.O.C.","Less than $55000"
"36005007700","Census Tract 77, Bronx County, New York",2022,38417,62,377,0,19,0,1564,3.1,18.6,0,0.9,0,77.3,96.9,592,146,446,24.66,75.34,5,141,133,313,138,454,3.4,29.8,23.3,"75% or more P.O.C.","Less than $55000"
"36005007800","Census Tract 78, Bronx County, New York",7415,52360,220,1709,0,725,0,4585,3,23,0,9.8,0,61.8,97,2201,402,1799,18.26,81.74,93,309,312,1487,405,1796,23.1,17.3,18.4,"75% or more P.O.C.","Less than $55000"
"36005007900","Census Tract 79, Bronx County, New York",7188,26307,10,1960,0,0,110,5023,0.1,27.3,0,0,1.5,69.9,99.9,2441,27,2414,1.11,98.89,22,5,332,2082,354,2087,81.5,13.8,14.5,"75% or more P.O.C.","Less than $55000"
"36005008300","Census Tract 83, Bronx County, New York",6713,32167,135,960,0,145,0,5419,2,14.3,0,2.2,0,80.7,98,2152,283,1869,13.15,86.85,59,224,349,1520,408,1744,20.8,18.7,19,"75% or more P.O.C.","Less than $55000"
"36005008400","Census Tract 84, Bronx County, New York",2899,85750,65,743,67,222,0,1784,2.2,25.6,2.3,7.7,0,61.5,97.8,753,554,199,73.57,26.43,213,341,39,160,252,501,38.4,19.6,33.5,"75% or more P.O.C.","$78000 - $104000"
"36005008500","Census Tract 85, Bronx County, New York",5631,31370,66,1504,0,17,0,3905,1.2,26.7,0,0.3,0,69.3,98.8,1952,345,1607,17.67,82.33,33,312,158,1449,191,1761,9.6,9.8,9.8,"75% or more P.O.C.","Less than $55000"
"36005008600","Census Tract 86, Bronx County, New York",3936,21848,65,1966,0,22,0,1831,1.7,49.9,0,0.6,0,46.5,98.3,1460,118,1342,8.08,91.92,19,99,221,1121,240,1220,16.1,16.5,16.4,"75% or more P.O.C.","Less than $55000"
"36005008700","Census Tract 87, Bronx County, New York",6127,23967,116,1317,58,34,0,4546,1.9,21.5,0.9,0.6,0,74.2,98.1,2056,54,2002,2.63,97.37,0,54,222,1780,222,1834,0,11.1,10.8,"75% or more P.O.C.","Less than $55000"
"36005008900","Census Tract 89, Bronx County, New York",3218,28642,48,749,0,0,0,2421,1.5,23.3,0,0,0,75.2,98.5,1177,106,1071,9.01,90.99,0,106,115,956,115,1062,0,10.7,9.8,"75% or more P.O.C.","Less than $55000"
"36005009000","Census Tract 90, Bronx County, New York",3459,24487,55,765,20,75,0,2498,1.6,22.1,0.6,2.2,0,72.2,98.4,1164,225,939,19.33,80.67,57,168,118,821,175,989,25.3,12.6,15,"75% or more P.O.C.","Less than $55000"
"36005009200","Census Tract 92, Bronx County, New York",5848,50176,258,741,0,905,0,3238,4.4,12.7,0,15.5,0,55.4,95.6,1849,465,1384,25.15,74.85,144,321,215,1169,359,1490,31,15.5,19.4,"75% or more P.O.C.","Less than $55000"
"36005009300","Census Tract 93, Bronx County, New York",6154,32852,139,1913,12,12,0,4070,2.3,31.1,0.2,0.2,0,66.1,97.7,1793,164,1629,9.15,90.85,41,123,269,1360,310,1483,25,16.5,17.3,"75% or more P.O.C.","Less than $55000"
"36005009600","Census Tract 96, Bronx County, New York",2792,50809,179,545,0,540,0,1381,6.4,19.5,0,19.3,0,49.5,93.6,765,264,501,34.51,65.49,86,178,73,428,159,606,32.6,14.6,20.8,"75% or more P.O.C.","Less than $55000"
"36005009800","Census Tract 98, Bronx County, New York",4756,68487,167,846,0,202,0,3431,3.5,17.8,0,4.2,0,72.1,96.5,1726,718,1008,41.6,58.4,117,601,94,914,211,1515,16.3,9.3,12.2,"75% or more P.O.C.","$55000 - $78000"
"36005011000","Census Tract 110, Bronx County, New York",0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,"N/A","N/A"
"36005011502","Census Tract 115.02, Bronx County, New York",4582,17656,33,1841,0,9,0,2653,0.7,40.2,0,0.2,0,57.9,99.3,1304,87,1217,6.67,93.33,18,69,292,925,310,994,20.7,24,23.8,"75% or more P.O.C.","Less than $55000"
"36005011700","Census Tract 117, Bronx County, New York",1443,21595,16,557,0,0,0,870,1.1,38.6,0,0,0,60.3,98.9,526,20,506,3.8,96.2,0,20,45,461,45,481,0,8.9,8.6,"75% or more P.O.C.","Less than $55000"
"36005011800","Census Tract 118, Bronx County, New York",5503,86250,3105,189,0,184,8,1965,56.4,3.4,0,3.3,0.1,35.7,43.6,1616,1098,518,67.95,32.05,131,967,36,482,167,1449,11.9,6.9,10.3,"25% - 50% P.O.C.","$78000 - $104000"
"36005011900","Census Tract 119, Bronx County, New York",5440,28988,199,1166,0,12,0,3958,3.7,21.4,0,0.2,0,72.8,96.3,1933,135,1798,6.98,93.02,21,114,238,1560,259,1674,15.6,13.2,13.4,"75% or more P.O.C.","Less than $55000"
"36005012101","Census Tract 121.01, Bronx County, New York",3070,39514,76,1001,0,14,0,1951,2.5,32.6,0,0.5,0,63.6,97.5,975,229,746,23.49,76.51,41,188,121,625,162,813,17.9,16.2,16.6,"75% or more P.O.C.","Less than $55000"
"36005012102","Census Tract 121.02, Bronx County, New York",1447,23244,5,187,0,0,0,1248,0.3,12.9,0,0,0,86.2,99.7,523,5,518,0.96,99.04,5,0,58,460,63,460,100,11.2,12,"75% or more P.O.C.","Less than $55000"
"36005012300","Census Tract 123, Bronx County, New York",4268,31519,51,1256,4,18,0,2939,1.2,29.4,0.1,0.4,0,68.9,98.8,1608,60,1548,3.73,96.27,34,26,46,1502,80,1528,56.7,3,5,"75% or more P.O.C.","Less than $55000"
"36005012500","Census Tract 125, Bronx County, New York",3860,34903,53,1105,0,93,0,2579,1.4,28.6,0,2.4,0,66.8,98.6,1316,246,1070,18.69,81.31,44,202,54,1016,98,1218,17.9,5,7.4,"75% or more P.O.C.","Less than $55000"
"36005012701","Census Tract 127.01, Bronx County, New York",1928,31212,36,365,24,68,0,1410,1.9,18.9,1.2,3.5,0,73.1,98.1,762,152,610,19.95,80.05,0,152,29,581,29,733,0,4.8,3.8,"75% or more P.O.C.","Less than $55000"
"36005012901","Census Tract 129.01, Bronx County, New York",4419,25633,119,1268,0,4,0,3006,2.7,28.7,0,0.1,0,68,97.3,1537,130,1407,8.46,91.54,15,115,228,1179,243,1294,11.5,16.2,15.8,"75% or more P.O.C.","Less than $55000"
"36005013000","Census Tract 130, Bronx County, New York",1476,106346,658,82,0,0,0,729,44.6,5.6,0,0,0,49.4,55.4,464,314,150,67.67,32.33,77,237,6,144,83,381,24.5,4,17.9,"50% - 75% P.O.C.","$104000 or more"
"36005013100","Census Tract 131, Bronx County, New York",5084,26750,104,1461,0,0,0,3489,2,28.7,0,0,0,68.6,98,1715,179,1536,10.44,89.56,45,134,218,1318,263,1452,25.1,14.2,15.3,"75% or more P.O.C.","Less than $55000"
"36005013200","Census Tract 132, Bronx County, New York",7272,118211,2043,1197,0,141,0,3805,28.1,16.5,0,1.9,0,52.3,71.9,2481,1773,708,71.46,28.54,302,1471,61,647,363,2118,17,8.6,14.6,"50% - 75% P.O.C.","$104000 or more"
"36005013300","Census Tract 133, Bronx County, New York",6000,23484,51,1916,206,241,0,3519,0.9,31.9,3.4,4,0,58.7,99.1,2382,101,2281,4.24,95.76,0,101,115,2166,115,2267,0,5,4.8,"75% or more P.O.C.","Less than $55000"
"36005013500","Census Tract 135, Bronx County, New York",3590,24392,0,1487,0,0,0,2012,0,41.4,0,0,0,56,100,1442,122,1320,8.46,91.54,15,107,85,1235,100,1342,12.3,6.4,6.9,"75% or more P.O.C.","Less than $55000"
"36005013800","Census Tract 138, Bronx County, New York",2588,67705,1361,32,0,39,0,1132,52.6,1.2,0,1.5,0,43.7,47.4,1131,665,466,58.8,41.2,39,626,12,454,51,1080,5.9,2.6,4.5,"25% - 50% P.O.C.","$55000 - $78000"
"36005014100","Census Tract 141, Bronx County, New York",5851,31205,105,1759,0,21,0,3871,1.8,30.1,0,0.4,0,66.2,98.2,2302,113,2189,4.91,95.09,10,103,271,1918,281,2021,8.8,12.4,12.2,"75% or more P.O.C.","Less than $55000"
"36005014300","Census Tract 143, Bronx County, New York",1482,17204,13,736,12,0,0,702,0.9,49.7,0.8,0,0,47.4,99.1,663,22,641,3.32,96.68,22,0,65,576,87,576,100,10.1,13.1,"75% or more P.O.C.","Less than $55000"
"36005014400","Census Tract 144, Bronx County, New York",5138,22095,100,1509,0,69,0,3364,1.9,29.4,0,1.3,0,65.5,98.1,2236,314,1922,14.04,85.96,114,200,152,1770,266,1970,36.3,7.9,11.9,"75% or more P.O.C.","Less than $55000"
"36005014500","Census Tract 145, Bronx County, New York",7436,30676,233,2897,38,5,0,4246,3.1,39,0.5,0.1,0,57.1,96.9,2400,64,2336,2.67,97.33,0,64,292,2044,292,2108,0,12.5,12.2,"75% or more P.O.C.","Less than $55000"
"36005014701","Census Tract 147.01, Bronx County, New York",7003,17013,54,3839,0,1,0,2982,0.8,54.8,0,0,0,42.6,99.2,1995,0,1995,0,100,0,0,515,1480,515,1480,NA,25.8,25.8,"75% or more P.O.C.","Less than $55000"
"36005014702","Census Tract 147.02, Bronx County, New York",5435,22237,64,2188,0,0,0,3146,1.2,40.3,0,0,0,57.9,98.8,1664,6,1658,0.36,99.64,0,6,300,1358,300,1364,0,18.1,18,"75% or more P.O.C.","Less than $55000"
"36005014900","Census Tract 149, Bronx County, New York",4419,29079,91,1669,0,0,0,2494,2.1,37.8,0,0,0,56.4,97.9,1612,131,1481,8.13,91.87,39,92,133,1348,172,1440,29.8,9,10.7,"75% or more P.O.C.","Less than $55000"
"36005015100","Census Tract 151, Bronx County, New York",5309,29276,74,2451,0,0,0,2771,1.4,46.2,0,0,0,52.2,98.6,1840,240,1600,13.04,86.96,50,190,163,1437,213,1627,20.8,10.2,11.6,"75% or more P.O.C.","Less than $55000"
"36005015200","Census Tract 152, Bronx County, New York",2481,73929,790,179,0,99,0,1378,31.8,7.2,0,4,0,55.5,68.2,896,491,405,54.8,45.2,27,464,52,353,79,817,5.5,12.8,8.8,"50% - 75% P.O.C.","$55000 - $78000"
"36005015300","Census Tract 153, Bronx County, New York",4474,24438,14,2184,0,47,0,2229,0.3,48.8,0,1.1,0,49.8,99.7,1485,225,1260,15.15,84.85,45,180,178,1082,223,1262,20,14.1,15,"75% or more P.O.C.","Less than $55000"
"36005015500","Census Tract 155, Bronx County, New York",2927,22067,0,664,16,24,0,2196,0,22.7,0.5,0.8,0,75,100,1128,64,1064,5.67,94.33,11,53,78,986,89,1039,17.2,7.3,7.9,"75% or more P.O.C.","Less than $55000"
"36005015700","Census Tract 157, Bronx County, New York",4704,33468,54,1333,0,83,0,3165,1.1,28.3,0,1.8,0,67.3,98.9,1695,161,1534,9.5,90.5,31,130,149,1385,180,1515,19.3,9.7,10.6,"75% or more P.O.C.","Less than $55000"
"36005015800","Census Tract 158, Bronx County, New York",1314,55700,532,35,0,50,0,679,40.5,2.7,0,3.8,0,51.7,59.5,470,220,250,46.81,53.19,16,204,43,207,59,411,7.3,17.2,12.6,"50% - 75% P.O.C.","$55000 - $78000"
"36005015900","Census Tract 159, Bronx County, New York",1969,16400,14,144,0,14,0,1790,0.7,7.3,0,0.7,0,90.9,99.3,702,72,630,10.26,89.74,7,65,81,549,88,614,9.7,12.9,12.5,"75% or more P.O.C.","Less than $55000"
"36005016000","Census Tract 160, Bronx County, New York",3666,79756,1963,115,0,136,0,1351,53.5,3.1,0,3.7,0,36.9,46.5,1482,881,601,59.45,40.55,104,777,85,516,189,1293,11.8,14.1,12.8,"25% - 50% P.O.C.","$78000 - $104000"
"36005016100","Census Tract 161, Bronx County, New York",4650,17960,27,1575,0,0,0,3048,0.6,33.9,0,0,0,65.5,99.4,1801,19,1782,1.05,98.95,13,6,69,1713,82,1719,68.4,3.9,4.6,"75% or more P.O.C.","Less than $55000"
"36005016200","Census Tract 162, Bronx County, New York",1870,81210,591,78,0,87,0,1104,31.6,4.2,0,4.7,0,59,68.4,560,272,288,48.57,51.43,49,223,32,256,81,479,18,11.1,14.5,"50% - 75% P.O.C.","$78000 - $104000"
"36005016300","Census Tract 163, Bronx County, New York",0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,"N/A","N/A"
"36005016400","Census Tract 164, Bronx County, New York",1046,80000,711,24,0,0,0,311,68,2.3,0,0,0,29.7,32,418,236,182,56.46,43.54,19,217,17,165,36,382,8.1,9.3,8.6,"25% - 50% P.O.C.","$78000 - $104000"
"36005016500","Census Tract 165, Bronx County, New York",965,26739,0,444,0,9,0,512,0,46,0,0.9,0,53.1,100,330,3,327,0.91,99.09,3,0,29,298,32,298,100,8.9,9.7,"75% or more P.O.C.","Less than $55000"
"36005016600","Census Tract 166, Bronx County, New York",2244,78333,480,179,0,100,0,1404,21.4,8,0,4.5,0,62.6,78.6,786,521,265,66.28,33.72,61,460,14,251,75,711,11.7,5.3,9.5,"75% or more P.O.C.","$78000 - $104000"
"36005016700","Census Tract 167, Bronx County, New York",3695,31600,32,1588,0,0,0,2037,0.9,43,0,0,0,55.1,99.1,1047,53,994,5.06,94.94,7,46,229,765,236,811,13.2,23,22.5,"75% or more P.O.C.","Less than $55000"
"36005016900","Census Tract 169, Bronx County, New York",1633,30221,5,754,0,0,0,874,0.3,46.2,0,0,0,53.5,99.7,503,80,423,15.9,84.1,12,68,60,363,72,431,15,14.2,14.3,"75% or more P.O.C.","Less than $55000"
"36005017100","Census Tract 171, Bronx County, New York",0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,"N/A","N/A"
"36005017300","Census Tract 173, Bronx County, New York",5746,20662,163,1415,46,260,0,3801,2.8,24.6,0.8,4.5,0,66.2,97.2,2135,139,1996,6.51,93.49,0,139,323,1673,323,1812,0,16.2,15.1,"75% or more P.O.C.","Less than $55000"
"36005017500","Census Tract 175, Bronx County, New York",6536,26630,185,2331,0,17,0,3781,2.8,35.7,0,0.3,0,57.8,97.2,2597,0,2597,0,100,0,0,151,2446,151,2446,NA,5.8,5.8,"75% or more P.O.C.","Less than $55000"
"36005017701","Census Tract 177.01, Bronx County, New York",4650,28750,62,1767,0,0,0,2794,1.3,38,0,0,0,60.1,98.7,1180,152,1028,12.88,87.12,70,82,217,811,287,893,46.1,21.1,24.3,"75% or more P.O.C.","Less than $55000"
"36005017702","Census Tract 177.02, Bronx County, New York",5423,34567,108,1962,0,42,0,3120,2,36.2,0,0.8,0,57.5,98,1674,218,1456,13.02,86.98,51,167,215,1241,266,1408,23.4,14.8,15.9,"75% or more P.O.C.","Less than $55000"
